address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,floors,furnishing_sell,house_type,land_feature,land_type,length,living_size,price,price_m2,property_back_condition,property_legal_document,property_road_condition,property_status,region,rooms,size,toilets,type_real_estate,unitnumber,ward,width
"Đường Nguyễn Thái Học, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Nam,,,Nội thất đầy đủ,Nhà mặt phố,,,40 m,1049 m²,15000000000,"14,3 triệu/m²",,Đã có sổ,,,Đồng Nai,2 phòng,1049 m²,2 phòng,Đất,,Phường Trảng Dài,25 m
"Đường Nguyễn Ái Quốc, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,Nội thất đầy đủ,Nhà ngõ,,,,,1450000000,"12,61 triệu/m²",,Đã có sổ,,,Đồng Nai,2 phòng,115 m²,2 phòng,Căn hộ/Chung cư,,Phường Hố Nai,
"Đường Bùi Hữu Nghĩa, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,5,,1,Nội thất đầy đủ,Nhà phố liền kề,,,19 m,140 m²,2650000000,"34,87 triệu/m²",Nở hậu,1,1,,Đồng Nai,3 phòng,76 m²,2 phòng,Căn hộ/Chung cư,,,4 m
"Đoàn Văn Cự, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,4,,,,Nhà mặt phố,,,20 m,,5400000000,54 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Đồng Nai,3 phòng,100 m²,3 phòng,Nhà ở,,Phường Tam Hiệp,5 m
"Đường Hương lộ 2, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,Bàn giao thô,1,,,,240 m²,5200000000,"43,33 triệu/m²",,Đang chờ sổ,,,Đồng Nai,4 phòng,120 m²,4 phòng,Đất,,Xã Long Hưng,6 m
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Nam,,2,,Nhà ngõ,,,20 m,140 m²,1500000000,15 triệu/m²,,Giấy tờ khác,Hẻm xe hơi,,Đồng Nai,2 phòng,100 m²,1 phòng,Đất,,Phường Trảng Dài,5 m
"Đường Phạm Văn Diêu, Phường Tân Hạnh, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Đông Bắc,,1,2,Nhà mặt phố,,,21 m,150 m²,2750000000,"32,35 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Đồng Nai,3 phòng,85 m²,2 phòng,Đất,,Phường Tân Hạnh,4 m
"Đường ĐT 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",,,Huyện Vĩnh Cửu,,,Đông Nam,,,Hoàn thiện cơ bản,Nhà ngõ,,,24 m,100 m²,1450000000,"14,5 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Đồng Nai,3 phòng,100 m²,2 phòng,Đất,,Xã Thạnh Phú,4 m
"Đường quốc lộ 51 xã Long Đức, huyện Long Thành, tỉnh Đồng Nai., Xã Long Đức, Huyện Long Thành, Đồng Nai",,,Huyện Long Thành,,,,,2,,Nhà phố liền kề,,,20 m,100 m²,5000000000,50 triệu/m²,,,,,Đồng Nai,3 phòng,100 m²,3 phòng,Đất,,Xã Long Đức,5 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,Bàn giao thô,Nhà mặt phố,,,,224 m²,5200000000,"48,6 triệu/m²",,Đang chờ sổ,,,Đồng Nai,3 phòng,107 m²,4 phòng,Đất,,Xã Long Hưng,5 m
"Đường Tôn Đức Thắng, Huyện Nhơn Trạch, Đồng Nai",,,Huyện Nhơn Trạch,,,,,,,Nhà biệt thự,,,22.6 m,,5100000000,"37,78 triệu/m²",,Đang chờ sổ,,,Đồng Nai,3 phòng,135.5 m²,3 phòng,Đất,,,6 m
"Đường N1, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Đông Nam,,1,2,Nhà mặt phố,,,18 m,150 m²,3200000000,"42,11 triệu/m²",,Đã có sổ,,,Đồng Nai,3 phòng,76 m²,2 phòng,Đất,,Phường Long Bình,4.2 m
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,Nam,,,,Nhà mặt phố,,,30 m,150 m²,2200000000,"14,67 triệu/m²",,,,,Đồng Nai,2 phòng,150 m²,2 phòng,Đất,,Phường Trảng Dài,5 m
"Nguyễn Thị Tồn, Phường Bửu Hòa, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,2,,Nhà mặt phố,,,10 m,120 m²,2400000000,40 triệu/m²,,Đã có sổ,,,Đồng Nai,3 phòng,60 m²,2 phòng,Đất,,Phường Bửu Hòa,6 m
"Đường Phan Chu Trinh, Phường Quang Vinh, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,4,,2,2,Nhà mặt phố,,,24 m,199 m²,7500000000,"37,69 triệu/m²",,Đã có sổ,,,Đồng Nai,4 phòng,199 m²,3 phòng,Đất,,Phường Quang Vinh,5 m
"Đường Nguyễn Ái Quốc, ",,,,,,Đông Bắc,,,,Nhà mặt phố,,,52 m,328 m²,15000000000,"46,88 triệu/m²",,1,Hẻm xe hơi,,,1 phòng,320 m²,1 phòng,Đất,,,6.12 m
"Đường Bùi Hữu Nghĩa, Phường Tân Hạnh, Thành phố Biên Hòa, Đồng Nai",,,Thành phố Biên Hòa,,,,,,Nội thất đầy đủ,Nhà ngõ,,,,80 m²,1450000000,"18,13 triệu/m²",,Giấy tờ khác,Hẻm xe hơi,,Đồng Nai,3 phòng,80 m²,2 phòng,Đất,,Phường Tân Hạnh,
"Đường DX, Thị trấn Lai Uyên, huyện Bàu Bàng, Bình Dương",,,,,,Đông Nam,,,,,Mặt tiền,Đất thổ cư,20 m,,7000000,70.000 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,,Bình Dương,,100 m2,,Đất,,Thị trấn Lai Uyên,5 m
"cách nguyễn chí thanh 30m, Đường Bình Nhâm 25, Bình Dương",,,,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,6890000000,"19,35 triệu/m2",,1,Hẻm xe hơi,,Bình Dương,,356 m2,,Đất,,,18 m
"Vĩnh Phú, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,,,Đất thổ cư,20 m,,2300000000,"28,75 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Bình Dương,,80 m2,,Đất,,Phường Vĩnh Phú,4 m
"Đường Tân Thành 43, Thị trấn Tân Thành, Huyện Bắc Tân Uyên, Bình Dương",,,Huyện Bắc Tân Uyên,,,,,,,,Mặt tiền,Đất nông nghiệp,245 m,,26000000000,"1,35 triệu/m2",,Đã có sổ,,,Bình Dương,,19300 m2,,Đất,,Thị trấn Tân Thành,80 m
"Đường Số 2, ",,,,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,5000000000,"31,25 triệu/m2",,,,,,,160 m2,,Đất,,,8 m
"Đường Nhựa 10m, Phường An Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,,,Đất thổ cư,27 m,,550000000,"2,85 triệu/m2",,Đã có sổ,,,Bình Dương,,193 m2,,Đất,29,Phường An Phú,10 m
"362/2, Nguyễn chí Thanh, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,,Mặt tiền,Đất thổ cư,15 m,,2300000000,"15,97 triệu/m2",,Đã có sổ,,,Bình Dương,,144 m2,,Đất,,,9.6 m
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,,Đông Nam,,,,,,Đất thổ cư,25 m,,12500000000,"20,42 triệu/m2",,1,1,,,,612 m2,,Đất,,Phường Đông Hòa,25 m
"66, D2-N4, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất thổ cư,16 m,,2200000000,20 triệu/m2,,1,,,Bình Dương,,110 m2,,Đất,,Phường Hòa Lợi,7 m
"bình hoà 22, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,,Mặt tiền,Đất thổ cư,28 m,,2850000000,"25,68 triệu/m2",,Đã có sổ,,,Bình Dương,,111 m2,,Đất,,Phường Bình Hòa,4 m
"Đường DL16, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,Tây Nam,,,,,Mặt tiền,Đất thổ cư,20 m,,4000000000,20 triệu/m2,,Đã có sổ,,,Bình Dương,,200 m2,,Đất,,Phường Thới Hòa,10 m
"Đường Tân Hiệp 1, Phường Tân Hiệp, Thị xã Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,,,,,,,,Đất thổ cư,26 m,,1580000000,"12,15 triệu/m2",,,Hẻm xe hơi,,Bình Dương,,130 m2,,Đất,,Phường Tân Hiệp,6 m
"đt, ",,,,,,,,,,,,Đất thổ cư,32 m,,1100000000,"3,44 triệu/m2",,1,,,,,320 m2,,Đất,,,10 m
"DH707, Xã Minh Thạnh, Huyện Dầu Tiếng, Bình Dương",,,Huyện Dầu Tiếng,,,,,,,,Mặt tiền,Đất nông nghiệp,100 m,,990000000,990.000 đ/m2,,Đã có sổ,,,Bình Dương,,1000 m2,,Đất,,Xã Minh Thạnh,10 m
"Đường Bình Thung, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,,Tây Bắc,,,,,,Đất thổ cư,,,2100000,22.826 đ/m2,,1,1,,,,92 m2,,Đất,,,4 m
"Đường DX 001, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,Dx001,8,,,,,Mặt tiền,Đất thổ cư,27 m,,1555000000,"11,69 triệu/m2",,1,Hẻm xe hơi,,Bình Dương,,133 m2,,Đất,,Phường Phú Mỹ,5 m
"Dh722, Xã Minh Thạnh, Huyện Dầu Tiếng, Bình Dương",,,Huyện Dầu Tiếng,,,,,,,,Mặt tiền,Đất thổ cư,60 m,,1000000000,"3,33 triệu/m2",,Đã có sổ,,,Bình Dương,,300 m2,,Đất,,Xã Minh Thạnh,5 m
"DX 105, Phường Hiệp An, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,,Mặt tiền,Đất thổ cư,21 m,,2000000000,"19,05 triệu/m2",,Đã có sổ,,,Bình Dương,,105 m2,,Đất,,Phường Hiệp An,5 m
"lái thiêu, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,,Mặt tiền,Đất thổ cư,11 m,,4200000000,40 triệu/m2,,Đã có sổ,,,Bình Dương,,105 m2,,Đất,,Phường Vĩnh Phú,5 m
"Đường Hai Bà Trưng, Phường Đông Hòa, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,,,,,,,,Đất thổ cư,43 m,,10000000000,"19,31 triệu/m2",,1,1,,,,518 m2,,Đất,,Phường Đông Hòa,12 m
"QL14, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất thổ cư,36 m,,890000000,"2,47 triệu/m2",,Đã có sổ,,,Bình Dương,,360 m2,,Đất,,Phường Chánh Phú Hòa,10 m
"sương nguyệt ánh, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,Nam,,,,,,Đất thổ cư,,,2200000000,"13,75 triệu/m2",,Đã có sổ,,,Bình Dương,,160 m2,,Đất,,Phường Đông Hòa,12 m
"Đường ĐT 741, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,,Đất công nghiệp,22 m,,820000000,"7,45 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Bình Dương,,110 m2,,Đất,,Phường Hòa Lợi,5 m
"Đường Cao tốc Mỹ Phước – Tân Vạn, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất nông nghiệp,48 m,,900000000,"2,5 triệu/m2",,Đã có sổ,,,Bình Dương,,360 m2,,Đất,,Phường Chánh Phú Hòa,10 m
"đường dẫn cầu Phú long, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,,Mặt tiền,Đất thổ cư,25 m,,4200000000,"33,87 triệu/m2",,Đã có sổ,,,Bình Dương,,124 m2,,Đất,,Phường Vĩnh Phú,5 m
"Đường DX 610, Xã Phú An, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,1250000000,"10,42 triệu/m2",,Đã có sổ,,,Bình Dương,,120 m2,,Căn hộ/Chung cư,,Xã Phú An,5 m
"KM1, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất thổ cư,30 m,,1450000,9.666 đ/m2,,Đã có sổ,,,Bình Dương,,150 m2,,Căn hộ/Chung cư,,Phường Thới Hòa,5 m
"Bê Tông 4m, Phường Hiệp An, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,,,Đất thổ cư,16 m,,1540000000,"13,39 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Bình Dương,,115 m2,,Nhà ở,,Phường Hiệp An,5 m
"Đường D8, Phường Tân Định, ",,,,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,1100000000,11 triệu/m2,,1,,,,,100 m2,,Đất,,Phường Tân Định,5 m
"1/, Đường Phan Bội Châu, Phường Phú Thọ, ",,,,,1,5,,,,,Mặt tiền,Đất thổ cư,22 m,,2999999999,"17,75 triệu/m2",,1,,,,,169 m2,,Đất,6,Phường Phú Thọ,9 m
"Đường D1, Phường Tân Đông Hiệp, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,,,,,,,Mặt tiền,Đất nền dự án,17 m,,2400000000,"35,29 triệu/m2",,1,,,,,68 m2,,Nhà ở,,Phường Tân Đông Hiệp,4 m
"ne8, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,,Mặt tiền,Đất thổ cư,30 m,,1300000000,"3,61 triệu/m2",,1,,,Bình Dương,,360 m2,,Đất,,Phường Định Hoà,12 m
"Đường 55, Phường Phú Tân, ",,,,,Phú Chánh C D,,,,,,Mặt tiền,Đất thổ cư,20 m,,1950000000,"19,5 triệu/m2",,1,,,,,100 m2,,Căn hộ/Chung cư,,Phường Phú Tân,5 m
"QL13, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",,,Huyện Bàu Bàng,,,,,,,,Mặt tiền,Đất thổ cư,128 m,,850000000,753.546 đ/m2,,Đã có sổ,,,Bình Dương,,1128 m2,,Căn hộ/Chung cư,,Xã Lai Hưng,10 m
"Đường D8, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,,,Đất thổ cư,18 m,,900000000,"9,47 triệu/m2",Nở hậu,Đã có sổ,,,Bình Dương,,95.3 m2,,Nhà ở,,Phường Tân An,5 m
"Đường Bà Huyện Thanh Quan, Phường Bình An, Bình Dương",,,,,,Đông Nam,,,,,Mặt tiền,Đất thổ cư,25 m,,3680000000,"33,76 triệu/m2",,1,Hẻm xe hơi,,Bình Dương,,109 m2,,Đất,,Phường Bình An,4 m
"Đường DH409, Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,,,,,,,,Đất thổ cư,16 m,,1250000000,"17,36 triệu/m2",,,,,Bình Dương,,72 m2,,Đất,,Phường Tân Hiệp,4 m
"DT749, ",,,,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,650000000,"6,5 triệu/m2",,1,,,,,100 m2,,Đất,,,5 m
"Đường ĐT 741, Xã An Điền, ",,,,,,,,,,,,Đất thổ cư,100 m,,350000000,350.000 đ/m2,,1,,,,,1000 m2,,Đất,,Xã An Điền,10 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,,Đất thổ cư,21 m,,950000000,"4,52 triệu/m2",,Đã có sổ,,,Bình Dương,,210 m2,,Đất,,Phường Thới Hòa,10 m
"BÌNH MY, Xã Bình Mỹ, Huyện Bắc Tân Uyên, ",,,Huyện Bắc Tân Uyên,,,,,,,,Mặt tiền,Đất nông nghiệp,260 m,,18000000000,676.691 đ/m2,,Đang chờ sổ,,,,,26600 m2,,Đất,,Xã Bình Mỹ,100 m
"Đường ĐT 741, Xã An Bình, Huyện Phú Giáo, Bình Dương",,,Huyện Phú Giáo,,,,,,,,Mặt tiền,Đất thổ cư,,,698000000,"9,97 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Bình Dương,,70 m2,,Đất,,Xã An Bình,
"Đường Nguyễn Chí Thanh, Phường Tương Bình Hiệp, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Đông Nam,,,,,,Đất thổ cư,48 m,,6000000000,"24,9 triệu/m2",,1,,,Bình Dương,,241 m2,,Đất,,Phường Tương Bình Hiệp,5 m
"Đường Trừ Văn Thố, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",,,Huyện Bàu Bàng,,,Tây Nam,,,,,Mặt tiền,Đất thổ cư,49 m,,1100000000,"4,49 triệu/m2",Nở hậu,Đã có sổ,,,Bình Dương,,245 m2,,Đất,,Xã Trừ Văn Thố,5 m
"Đường ĐT 750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",,,Huyện Bàu Bàng,,,Đông,,,,,Mặt tiền,Đất thổ cư,12 m,,520000000,"8,67 triệu/m2",,1,,,Bình Dương,,60 m2,,Đất,,Xã Trừ Văn Thố,5 m
"Đường Mỹ Phước Tân Vạn, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",,,Huyện Bàu Bàng,,,,,,,,,Đất thổ cư,24 m,,1500000000,"6,52 triệu/m2",,Đã có sổ,,,Bình Dương,,230 m2,,Đất,,Xã Lai Hưng,10 m
"Đường D6, Thành phố Thuận An, ",,,Thành phố Thuận An,,,Đông Nam,,,,,Mặt tiền,Đất thổ cư,20 m,,4790000000,"47,9 triệu/m2",,1,,,,,100 m2,,Đất,,,5 m
"Đường NHA2, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất thổ cư,25 m,,1550000000,"12,4 triệu/m2",,1,,,Bình Dương,,125 m2,,Đất,,Phường Thới Hòa,5 m
"ĐT 743, Phường An Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,,Mặt tiền,Đất thổ cư,17 m,,2200000000,"25,88 triệu/m2",,Đã có sổ,,,Bình Dương,,85 m2,,Đất,,Phường An Phú,5 m
"Đường ĐT 750, Xã Định Hiệp, Huyện Dầu Tiếng, Bình Dương",,,Huyện Dầu Tiếng,,,,,,,,Mặt tiền,Đất thổ cư,80 m,,1250000000,"1,3 triệu/m2",,Đã có sổ,,,Bình Dương,,960 m2,,Đất,,Xã Định Hiệp,12 m
"Tân Thành, Thị trấn Tân Thành, Huyện Bắc Tân Uyên, Bình Dương",,,Huyện Bắc Tân Uyên,,,,,,,,Mặt tiền,Đất thổ cư,41 m,,12000000000,"4,83 triệu/m2",,,,,Bình Dương,,2484 m2,,Đất,,Thị trấn Tân Thành,60 m
"Đường DL, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,,Đất thổ cư,30 m,,1650000000,"5,5 triệu/m2",,1,,,Bình Dương,,300 m2,,Đất,,Phường Thới Hòa,10 m
"Đường ĐT 742, Xã Vĩnh Tân, Thị xã Tân Uyên, ",,,Thị xã Tân Uyên,,,Đông,,,,,Mặt tiền,Đất thổ cư,16 m,,870000000,"10,88 triệu/m2",,1,,,,,80 m2,,Đất,,Xã Vĩnh Tân,5 m
"dt741, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất thổ cư,14 m,,650000000,"9,29 triệu/m2",,Đã có sổ,,,Bình Dương,,70 m2,,Đất,,Phường Chánh Phú Hòa,5 m
"DT 742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,,Đông Bắc,,,,,Mặt tiền,Đất thổ cư,15 m,,670000000,"8,93 triệu/m2",,Đã có sổ,,,Bình Dương,,75 m2,,Đất,,Xã Vĩnh Tân,5 m
"An Sơn 02, Xã An Sơn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,,,Đất thổ cư,55 m,,4850000000,"14,92 triệu/m2",,,,,Bình Dương,,325 m2,,Đất,,Xã An Sơn,6 m
"Đường 13/3, Xã Định An, Huyện Dầu Tiếng, ",,,Huyện Dầu Tiếng,,,,,,,,,Đất nông nghiệp,94 m,,200000000,200.000 đ/m2,Nở hậu,1,,,,,1000 m2,,Đất,,Xã Định An,12 m
"Đường ĐT 746, Xã Tân Định, Huyện Bắc Tân Uyên, Bình Dương",,,Huyện Bắc Tân Uyên,,,,,,,,Mặt tiền,Đất thổ cư,85 m,,780000000,390.000 đ/m2,,Đã có sổ,,,Bình Dương,,2000 m2,,Đất,,Xã Tân Định,25 m
"đường đất, Thị xã Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,,,,,,,,Đất thổ cư,19 m,,1900000000,"16,67 triệu/m2",,,Hẻm xe hơi,,Bình Dương,,114 m2,,Đất,,,6 m
"Đường HL612, Xã Hưng Hòa, Huyện Bàu Bàng, Bình Dương",,,Huyện Bàu Bàng,,,,,,,,Mặt tiền,Đất công nghiệp,144 m,,6700000000,"1,4 triệu/m2",,Đã có sổ,,,Bình Dương,,4772 m2,,Đất,,Xã Hưng Hòa,33 m
"Đường Hùng Vương, Xã An Điền, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất nền dự án,20 m,,900000000,9 triệu/m2,,1,,,Bình Dương,,100 m2,,Đất,,Xã An Điền,5 m
"Đường ĐT 744, Xã Định An, Huyện Dầu Tiếng, Bình Dương",,,Huyện Dầu Tiếng,,,,,,,,Mặt tiền,Đất thổ cư,50 m,,610000000,"2,44 triệu/m2",,1,Hẻm xe hơi,,Bình Dương,,250 m2,,Đất,,Xã Định An,5 m
"123, Đường ĐT 744, Xã Thanh An, Huyện Dầu Tiếng, Bình Dương",,,Huyện Dầu Tiếng,,Lô 12345,Nam,,,,,Mặt tiền,Đất thổ cư,50 m,,655000000,"2,62 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Bình Dương,,250 m2,,Đất,2345,Xã Thanh An,5 m
"DT747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,,,,,,,Mặt tiền,Đất thổ cư,16 m,,980000000,"12,25 triệu/m2",,Đã có sổ,,,Bình Dương,,80 m2,,Đất,,Phường Uyên Hưng,5 m
"Đường ĐT 417, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,,,,,,,Mặt tiền,Đất thổ cư,15 m,,1115000000,"14,87 triệu/m2",,1,,,Bình Dương,,75 m2,,Đất,,Phường Uyên Hưng,5 m
"Đường Số 3, Phường Hoà Phú, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,phú chánh,,,,,,Mặt tiền,Đất thổ cư,20 m,,3700000000,37 triệu/m2,,Đã có sổ,,,Bình Dương,,100 m2,,Đất,212,Phường Hoà Phú,5 m
"Đường ĐT 743C, Phường Tân Đông Hiệp, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,,,,,,,Mặt tiền,Đất thổ cư,53 m,,14000000000,"33,02 triệu/m2",,1,,,,,424 m2,,Đất,,Phường Tân Đông Hiệp,8 m
"Thuận Giao 32, Phường Thuận Giao, Thành phố Thuận An, ",,,Thành phố Thuận An,,,,,,,,Mặt tiền,Đất thổ cư,60 m,,8990000000,"14,91 triệu/m2",,1,1,,,,603 m2,,Đất,,Phường Thuận Giao,10 m
"Đường DH605, ",,,,,,,,,,,,Đất thổ cư,93 m,,1400000000,"2,99 triệu/m2",,1,,,,,468 m2,,Đất,,,5 m
"Đường ĐT 744, Xã Long Tân, Huyện Dầu Tiếng, Bình Dương",,,Huyện Dầu Tiếng,,,,,,,,,Đất thổ cư,21 m,,950000000,"2,11 triệu/m2",,Đã có sổ,,,Bình Dương,,450 m2,,Đất,,Xã Long Tân,22 m
"Bình Chuẩn 01, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,1,,Nhà ngõ,,,12 m,,1280000000,"26,67 triệu/m²",,Đang chờ sổ,Hẻm xe hơi,,Bình Dương,2 phòng,48 m²,2 phòng,Nhà ở,,Phường Bình Chuẩn,4 m
"Đường 743, Phường Dĩ An, Bình Dương",,,,,,3,,1,Hoàn thiện cơ bản,Nhà phố liền kề,,,14.5 m,130 m²,1890000000,"29,08 triệu/m²",Nở hậu,1,Hẻm xe hơi,,Bình Dương,2 phòng,65 m²,2 phòng,Đất,,Phường Dĩ An,4.5 m
"Đường Nguyễn Đức Thuận, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,Nhà mặt phố,,,15 m,60 m²,3500000000,"41,67 triệu/m²",,1,Hẻm xe hơi,,Bình Dương,2 phòng,84 m²,2 phòng,Nhà ở,,Phường Hiệp Thành,5 m
"Đường DX 056, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,3,2,Nhà mặt phố,,,21 m,210 m²,3800000000,"36,19 triệu/m²",,Đã có sổ,,,Bình Dương,3 phòng,105 m²,3 phòng,Căn hộ/Chung cư,,Phường Phú Mỹ,5 m
"Đường ĐT 748, Xã An Điền, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,Nhà ngõ,,,27 m,200 m²,550000000,"2,75 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,2 phòng,200 m²,2 phòng,Nhà ở,,Xã An Điền,12 m
"DX042, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Tây,,,,Nhà mặt phố,,,19 m,100 m²,3850000000,"38,5 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,3 phòng,100 m²,3 phòng,Đất,,Phường Phú Mỹ,5 m
