address,area,block,direction,floors,furnishing_sell,house_type,land_type,length,living_size,price,price_m2,property_legal_document,property_road_condition,region,rooms,size,toilets,ward,width
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,,Nhà phố liền kề,,19.5 m,216 m²,7896000000,"67,49 triệu/m²",,,Đồng Nai,3 phòng,117 m²,4 phòng,Xã Long Hưng,6 m
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Nam,1,Nội thất đầy đủ,Nhà mặt phố,,18 m,180 m²,3580000000,"39,78 triệu/m²",Đã có sổ,,Đồng Nai,3 phòng,90 m²,2 phòng,Phường Trảng Dài,5 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,THE PHOENIX,Đông,2,Hoàn thiện cơ bản,Nhà phố liền kề,,20 m,126 m²,9500000000,"84,82 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Đồng Nai,3 phòng,112 m²,3 phòng,Xã Long Hưng,5.5 m
"Đường Phùng Hưng, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Nam,,,Nhà ngõ,,20 m,80 m²,1150000000,"11,5 triệu/m²",,,Đồng Nai,1 phòng,100 m²,1 phòng,Xã An Viễn,5 m
"Đường Nguyễn Thái Học, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,,Nội thất đầy đủ,Nhà ngõ,,20 m,200 m²,3100000000,31 triệu/m²,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,3 phòng,100 m²,2 phòng,Phường Trảng Dài,5 m
"Đường Nguyễn Văn Cừ, Xã Phước An, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,,Nhà phố liền kề,,21.1 m,106 m²,1800000000,"16,98 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,106 m²,2 phòng,Xã Phước An,5 m
"Liên hệ: 0969182908-0901757616, Đường ĐT 768, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,24 m,,1950000000,"16,25 triệu/m²",Đã có sổ,,Đồng Nai,3 phòng,120 m²,2 phòng,Phường Bửu Long,5 m
"Đường Hương Lộ 15, Xã Bình Lợi, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,Nam,,,Nhà ngõ,,42 m,823 m²,3500000000,"4,25 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,823 m²,1 phòng,Xã Bình Lợi,20 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,3,,Nhà phố liền kề,,20 m,222 m²,5100000000,"25,5 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Đồng Nai,3 phòng,200 m²,3 phòng,Xã Long Hưng,6 m
"hẻm 2, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,,Nhà ngõ,,10.5 m,80 m²,685000000,"13,17 triệu/m²",,,Đồng Nai,2 phòng,52 m²,1 phòng,Phường Trảng Dài,5 m
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,2,,Nhà mặt phố,,38 m,300 m²,12500000000,"73,53 triệu/m²",Đã có sổ,,Đồng Nai,4 phòng,170 m²,4 phòng,Phường Tân Hiệp,5 m
"Đường ĐT 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,,Nhà ngõ,,20 m,100 m²,1900000000,19 triệu/m²,Đã có sổ,,Đồng Nai,3 phòng,100 m²,2 phòng,Xã Thạnh Phú,5 m
"Đường Phạm Văn Thuận, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,,,2700000000,"23,89 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,113.8 m²,2 phòng,Phường Tam Hiệp,
"Đường Hoàng Diệu, Phường Bảo Vinh, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,Nam,,,Nhà ngõ,,21 m,109.1 m²,1850000000,"16,97 triệu/m²",,,Đồng Nai,2 phòng,109.1 m²,1 phòng,Phường Bảo Vinh,5.5 m
"6, 46, Xã Xuân Hưng, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,Tây Bắc,,Hoàn thiện cơ bản,Nhà mặt phố,,30 m,150 m²,450000000,3 triệu/m²,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,1 phòng,150 m²,1 phòng,Xã Xuân Hưng,5 m
"Đường Nguyễn Huệ, Thị trấn Trảng Bom, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây,,,Nhà mặt phố,,21 m,84 m²,2400000000,"28,57 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,84 m²,1 phòng,Thị trấn Trảng Bom,4 m
"Đường ĐT 768B, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,,Nhà ngõ,,50 m,500 m²,4500000000,9 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,4 phòng,500 m²,2 phòng,Phường Trảng Dài,10 m
"Đường Trần Quốc Toản, Phường Bình Đa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Nam,,,Nhà ngõ,,10 m,90 m²,1750000000,"19,44 triệu/m²",,,Đồng Nai,3 phòng,90 m²,1 phòng,Phường Bình Đa,9 m
"Đường quốc lộ 51 xã Long Đức, huyện Long Thành, tỉnh Đồng Nai., Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,,Nhà mặt phố,,20 m,100 m²,4500000000,45 triệu/m²,,,Đồng Nai,3 phòng,100 m²,3 phòng,Xã Long Đức,5 m
"Nhà Thờ Lộc Hòa, Xã Tây Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Bắc,,,Nhà ngõ,,25 m,126 m²,2300000000,"18,25 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,126 m²,1 phòng,Xã Tây Hoà,5 m
"Đường Lý Văn Sâm, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,18 m,86 m²,30000000,348.837 đ/m²,Đã có sổ,,Đồng Nai,2 phòng,86 m²,1 phòng,Phường Tân Hiệp,6 m
"Đường Bùi Hữu Nghĩa, Phường Hoá An, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,2,Nội thất cao cấp,Nhà ngõ,,14 m,126 m²,2450000000,"38,89 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,63 m²,2 phòng,Phường Hoá An,4.5 m
"Đường Hàn Thuyên, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,40 m,450 m²,12200000000,"28,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,428 m²,2 phòng,Phường An Bình,10 m
"Đường N1, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,lô c,Bắc,4,Hoàn thiện cơ bản,Nhà mặt phố,,21 m,368 m²,5500000,14.945 đ/m²,Đã có sổ,,Đồng Nai,4 phòng,368 m²,4 phòng,Phường Bửu Long,4.5 m
"Nguyễn Tất Thành (DT 767), Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,,Nhà mặt phố,,,178 m²,3100000,17.415 đ/m²,,,Đồng Nai,3 phòng,178 m²,1 phòng,Thị trấn Vĩnh An,5.6 m
"Đường Lý Văn Sâm, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,,,2600000000,"34,67 triệu/m²",Đã có sổ,,Đồng Nai,1 phòng,75 m²,1 phòng,Phường Tam Hiệp,
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây,,Hoàn thiện cơ bản,Nhà ngõ,,32 m,160 m²,2950000000,"18,44 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,160 m²,1 phòng,Phường Trảng Dài,5 m
"Đường Nguyễn Văn Tiên, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,,Hoàn thiện cơ bản,Nhà ngõ,,17 m,100 m²,1750000000,"20,59 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,85 m²,2 phòng,Phường Trảng Dài,5 m
"Đường quốc lộ 51 xã Long Đức, huyện Long Thành, tỉnh Đồng Nai., Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,,Nhà phố liền kề,,20 m,144 m²,980000000,"9,8 triệu/m²",Đã có sổ,,Đồng Nai,3 phòng,100 m²,3 phòng,Xã Long Đức,5 m
"Đường Nguyễn Thái Học, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây,,Nội thất cao cấp,Nhà mặt phố,,30 m,140 m²,3600000000,"25,71 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,140 m²,2 phòng,Phường Trảng Dài,4.5 m
"Đường Nguyễn Ái Quốc, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,33 m,198 m²,4000000000,"20,2 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,198 m²,,Phường Trảng Dài,6 m
"Ngã tư Đường nối QL51- QL56 giao nhau với Phước Bình-Sân Bay LT- Cẩm Mỹ, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Bắc,2,Nội thất cao cấp,Nhà mặt phố,,18 m,80 m²,4200000000,"38,89 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,108 m²,2 phòng,Xã Bàu Cạn,6.5 m
"Cao tốc HCM-LT và đường DT769, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Lốc D,Đông,2,,Nhà mặt phố,,15 m,105 m²,5500000000,"52,38 triệu/m²",Giấy tờ khác,,Đồng Nai,3 phòng,105 m²,3 phòng,Thị trấn Long Thành,7 m
"Đường Đỗ Văn Thi, Phường Hiệp Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,16 m,120 m²,2700000000,"42,19 triệu/m²",,,Đồng Nai,3 phòng,64 m²,2 phòng,Phường Hiệp Hoà,4 m
"Đường Quốc lộ 15, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,15 m,250 m²,3700000000,"47,44 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,4 phòng,78 m²,2 phòng,Phường An Hoà,5 m
"Đường Phạm Văn Thuận, Phường Bình Đa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,12 m,47 m²,1500000000,"31,91 triệu/m²",,,Đồng Nai,2 phòng,47 m²,1 phòng,Phường Bình Đa,4 m
"Đường Nguyễn Ái Quốc, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,17 m,105 m²,2950000000,"28,1 triệu/m²",,,Đồng Nai,2 phòng,105 m²,1 phòng,Phường Tân Phong,6 m
"Đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,23 m,138 m²,2800000000,"20,29 triệu/m²",,,Đồng Nai,2 phòng,138 m²,1 phòng,Phường Tân Phong,6 m
"Đường Quốc lộ 1A, Xã Bình Minh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Nội thất đầy đủ,Nhà ngõ,,20 m,100 m²,870000000,"8,7 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Đồng Nai,2 phòng,100 m²,1 phòng,Xã Bình Minh,5 m
"Đường Quốc lộ 15, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,12 m,300 m²,4500000000,"37,5 triệu/m²",,,Đồng Nai,4 phòng,120 m²,4 phòng,Phường An Bình,10 m
"Đường Hương Lộ 15, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,,Nhà mặt phố,,31 m,130 m²,1550000000,"11,92 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,130 m²,1 phòng,Xã Thạnh Phú,4.3 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà biệt thự,,20 m,260 m²,11500000000,"41,07 triệu/m²",,,Đồng Nai,3 phòng,280 m²,3 phòng,Xã Long Hưng,12 m
"Đường Phùng Hưng, Xã Cẩm Đường, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Bắc,,Nội thất đầy đủ,Nhà mặt phố,,19 m,180 m²,4500000000,"46,88 triệu/m²",Đã có sổ,,Đồng Nai,4 phòng,96 m²,4 phòng,Xã Cẩm Đường,5 m
"Đường 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,Bắc,,,Nhà ngõ,,18 m,90 m²,619000000,"6,88 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Đồng Nai,1 phòng,90 m²,1 phòng,Xã Thạnh Phú,5 m
"Đường Đồng Khởi, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,20 m,270 m²,5500000000,"61,11 triệu/m²",,,Đồng Nai,5 phòng,90 m²,3 phòng,Phường Tân Phong,5 m
"Đường Số 13, Phường Bảo Vinh, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,,,Nhà ngõ,,50 m,394 m²,2000000000,"5,08 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,394 m²,2 phòng,Phường Bảo Vinh,75 m
"Đường ĐT 767, Xã Vĩnh Tân, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,,Nhà ngõ,,,4300 m²,2700000000,627.906 đ/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,4300 m²,1 phòng,Xã Vĩnh Tân,
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,2,Nội thất cao cấp,Nhà mặt phố,,44 m,600 m²,4550000000,"20,68 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,4 phòng,220 m²,2 phòng,Phường Trảng Dài,5 m
"Đường Hương lộ 2, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà biệt thự,,20 m,213 m²,8500000000,"51,83 triệu/m²",,,Đồng Nai,4 phòng,164 m²,4 phòng,Xã Long Hưng,8 m
"chưa có, Đường 769, Xã Lộ 25, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,Nhà ở,Nam,1,,Nhà mặt phố,,40 m,216 m²,1100000000,"5,09 triệu/m²",Giấy tờ khác,,Đồng Nai,2 phòng,216 m²,1 phòng,Xã Lộ 25,54 m
"Mạc Đĩnh Chi, Thị trấn Định Quán, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,,,Nhà mặt phố,,24 m,144 m²,2400000000,"16,67 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,144 m²,1 phòng,Thị trấn Định Quán,6 m
"Đường Quốc Lộ 20, Thị trấn Định Quán, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,,,Nhà ngõ,,48 m,480 m²,1550000000,"3,23 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,480 m²,1 phòng,Thị trấn Định Quán,10 m
"mặt tiền ql 20, Xã Phú Vinh, Huyện Định Quán, Đồng Nai",Huyện Định Quán,mặt tiền,Đông Nam,1,Nội thất đầy đủ,Nhà mặt phố,,45 m,274 m²,3800000000,"13,87 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,274 m²,2 phòng,Xã Phú Vinh,6 m
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Phú Gia 1,Đông,2,Nội thất cao cấp,Nhà phố liền kề,,18 m,180 m²,4250000000,"47,22 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,90 m²,2 phòng,Phường Trảng Dài,5 m
"Đường Ngô Quyền, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,20 m,116 m²,3000000000,30 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,100 m²,2 phòng,Xã Long Hưng,5 m
"khu tái định cư miền đông, Đường ĐT 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,Đông Bắc,1,,Nhà mặt phố,,25 m,125 m²,3000000000,24 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,125 m²,2 phòng,Xã Thạnh Phú,5 m
"4D, Đường Nguyễn Phúc Chu, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,,Nhà ngõ,,15 m,130 m²,980000000,"7,54 triệu/m²",,,Đồng Nai,3 phòng,130 m²,2 phòng,Phường Trảng Dài,44.5 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà biệt thự,,,,12100000000,"69,14 triệu/m²",Giấy tờ khác,,Đồng Nai,3 phòng,175 m²,,Xã Long Hưng,
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,1,,Nhà ngõ,,23 m,235 m²,3300000000,"28,21 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Đồng Nai,4 phòng,117 m²,2 phòng,Phường Trảng Dài,5 m
"C14E, KP. 5, 518, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,Nội thất đầy đủ,Nhà mặt phố,,53 m,270 m²,5500000000,"25,11 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,219 m²,2 phòng,Phường Tân Hiệp,4 m
"137/9 kp 8, Đường Phạm Văn Thuận, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,,Hoàn thiện cơ bản,Nhà ngõ,,14 m,120 m²,2990000000,"35,6 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,84 m²,3 phòng,Phường Tam Hiệp,6 m
"bàu tre, Xã Bình Lợi, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,cư xá đại hùng,,2,,Nhà ngõ,,,81 m²,770000000,"9,51 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,81 m²,2 phòng,Xã Bình Lợi,
"Mặt Tiền QL1A, Thị trấn Dầu Giây, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,,,Nhà mặt phố,,40 m,100 m²,2300000000,"13,07 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,176 m²,1 phòng,Thị trấn Dầu Giây,4 m
"KHU DÂN CƯ HƯNG LỘC, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,,,Nhà ngõ,,20 m,216 m²,1800000000,"8,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,216 m²,2 phòng,Xã Hưng Lộc,11 m
"Đường Trần Văn Trà, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,Bắc,1,Hoàn thiện cơ bản,Nhà ngõ,,18 m,100 m²,2350000000,"26,11 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,90 m²,3 phòng,Xã Phú Đông,5 m
"Đường Phạm Văn Khoai, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Nam,1,,Nhà mặt phố,,28 m,180 m²,4500000000,"32,14 triệu/m²",Giấy tờ khác,,Đồng Nai,3 phòng,140 m²,2 phòng,Phường Tân Hiệp,4 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Bàn giao thô,Nhà mặt phố,,22 m,200 m²,8900000000,"65,93 triệu/m²",Giấy tờ khác,,Đồng Nai,4 phòng,135 m²,4 phòng,Xã Long Hưng,6 m
"Đường Hùng Vương, Xã Phước An, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,,Nhà ngõ,,38 m,190 m²,1350000000,"7,11 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,190 m²,1 phòng,Xã Phước An,5 m
"Đường Nguyễn Hoàng, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây Bắc,,Nội thất đầy đủ,Nhà mặt phố,,20 m,160 m²,1930000000,"19,3 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,100 m²,3 phòng,Xã Sông Trầu,5 m
"150, Đường Nguyễn Ái Quốc, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Nguyễn đình Nghĩa,Tây,3,Nội thất đầy đủ,Nhà mặt phố,,20000 m,200 m²,4600000000,"15,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,5 phòng,300 m²,3 phòng,Phường An Bình,4500 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,,,7500000000,"68,18 triệu/m²",Giấy tờ khác,,Đồng Nai,3 phòng,110 m²,,Xã Long Hưng,
"Đường Thân Nhân Trung, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Bắc,,Nội thất cao cấp,Nhà ngõ,,28 m,139 m²,1650000000,"11,87 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Đồng Nai,2 phòng,139 m²,2 phòng,Phường Trảng Dài,5 m
"Đường Nguyễn Ái Quốc, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,1,,Nhà ngõ,,13 m,120 m²,2100000000,"34,43 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,61 m²,2 phòng,Phường Hố Nai,5 m
"Đồng Lớn, Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,,Nhà ngõ,,10 m,100 m²,260000000,"2,6 triệu/m²",Giấy tờ khác,,Đồng Nai,1 phòng,100 m²,,Thị trấn Vĩnh An,10 m
"Đường Đồng Khởi, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,26 m,,2600000000,"16,77 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,155 m²,1 phòng,Phường Trảng Dài,6 m
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Nội thất đầy đủ,Nhà ngõ,,16 m,,1600000000,"20,51 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,78 m²,1 phòng,Phường Trảng Dài,5 m
"Đường Phạm Văn Đồng, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Nam,3,Bàn giao thô,Nhà biệt thự,,15 m,178 m²,5775000000,55 triệu/m²,Giấy tờ khác,,Đồng Nai,3 phòng,105 m²,4 phòng,Thị trấn Long Thành,7 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,,,Nhà phố liền kề,,20 m,200 m²,7586000000,"68,96 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Đồng Nai,3 phòng,110 m²,3 phòng,Xã Long Hưng,5.5 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,The Valencia - Aqua City,,2,Bàn giao thô,Nhà phố liền kề,,19 m,226 m²,7197046000,"52,92 triệu/m²",Giấy tờ khác,,Đồng Nai,2 phòng,136 m²,,Xã Long Hưng,6 m
"Đường Long Đức Lộc An, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,,Nhà phố liền kề,,20 m,143 m²,4300000000,43 triệu/m²,,,Đồng Nai,4 phòng,100 m²,3 phòng,Thị trấn Long Thành,5 m
"Đường Điểu Xiển, Xã Bàu Trâm, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,1,Nội thất cao cấp,Nhà mặt phố,,30 m,158 m²,3100000000,"19,62 triệu/m²",Đã có sổ,,Đồng Nai,3 phòng,158 m²,2 phòng,Xã Bàu Trâm,5 m
"Đường Điểu Xiển, Xã Bàu Trâm, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,Nam,,Nội thất cao cấp,Nhà mặt phố,,30 m,150 m²,3100000000,"20,67 triệu/m²",Đã có sổ,,Đồng Nai,3 phòng,150 m²,2 phòng,Xã Bàu Trâm,5 m
"Đường Hùng Vương, Phường Xuân Hoà, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,,,Nhà ngõ,,17 m,89 m²,2500000000,"28,09 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,89 m²,1 phòng,Phường Xuân Hoà,5.2 m
