address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông Bắc,,Tây,,Hoàn thiện cơ bản,3280000000,"32,8 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,100 m²,2 phòng,,Phường An Bình
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1050000000,"21,43 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,,Phường Thuận Giao
"Đường Quốc Lộ 13, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,2600000000,"37,14 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Bình Hòa
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,B1,Tây Bắc,,Hoàn thiện cơ bản,2550000000,"31,88 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,80 m²,2 phòng,,Phường An Bình
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây Nam,,Đông Bắc,,,1580000000,"30,98 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,51 m²,2 phòng,,Phường Tân Đông Hiệp
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,2400000000,32 triệu/m²,,Đã bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường An Bình
"Quốc lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,A,,15,Nội thất cao cấp,1850000000,"26,81 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,69 m²,2 phòng,,Phường Thuận Giao
"bùi hữu nghĩa, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1350000000,"22,88 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,59 m²,2 phòng,,Phường Bình Hòa
"DT 743, Phường An Phú, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Đông Nam,,Đông Bắc,12,Hoàn thiện cơ bản,350000000,"5,83 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường An Phú
"Cc Lotus, Kp Bình Đường 3, phường An Bình, thành phố Dĩ An, tỉnh Bình Dương (ngay cầu vượt Sóng Thần, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Tây,c,Nam,23,Nội thất đầy đủ,1600000000,"30,77 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,52 m²,2 phòng,C15,Phường An Bình
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương",,Penthouse,Thị xã Dĩ An,Đông Nam,,,,Nội thất đầy đủ,2100000000,"29,17 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,3 phòng,72 m²,,,Phường Dĩ An
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Căn hộ dịch vụ,Thị xã Dĩ An,Nam,Block B,Đông Bắc,,Hoàn thiện cơ bản,2550000000,34 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường An Bình
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,A,,9,,2000000000,"30,77 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,01,Phường Đông Hòa
"Phú Đông Premier, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,2620000000,"36,39 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,72 m²,2 phòng,,Phường An Bình
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,225000000,"3,75 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Thuận Giao
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,14,Nội thất đầy đủ,1200000000,"26,67 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,45 m²,1 phòng,,Phường Tân Đông Hiệp
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,886000000,"14,77 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Thuận Giao
"45, Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Nam,A,Đông Nam,19,Nội thất cao cấp,2100000000,"36,21 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,58 m²,2 phòng,A19.04,Phường Đông Hòa
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,,,,,1200000000,24 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,50 m²,2 phòng,,Phường Thuận Giao
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,A1,Đông Bắc,22,Hoàn thiện cơ bản,2820000000,"35,7 triệu/m²",,Đã bàn giao,Bình Dương,2 phòng,79 m²,2 phòng,09,Phường An Bình
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,840000000,"24,71 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,34 m²,1 phòng,,Phường Bình Thắng
"Đường Hoàng Văn Thụ, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,Đông Nam,,Tây Bắc,12,Nội thất cao cấp,2200000000,"31,43 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Chánh Nghĩa
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông,,Tây,10,Hoàn thiện cơ bản,1720000000,"27,74 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,62.74 m²,2 phòng,,Phường Dĩ An
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,B,Đông Bắc,8,Hoàn thiện cơ bản,1650000000,"30,56 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,54 m²,2 phòng,B0815,Phường Đông Hòa
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1550000000,"25,83 triệu/m²",,Đã bàn giao,Bình Dương,1 phòng,60 m²,1 phòng,,Phường Vĩnh Phú
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1700000000,"27,42 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,62 m²,2 phòng,,Phường Vĩnh Phú
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,B2,,,,2900000000,"33,33 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,87 m²,2 phòng,,Phường An Bình
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông,,Đông Nam,,,900000000,"27,27 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,2500000000,"31,25 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,80 m²,,,Phường An Bình
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1100000000,"22,92 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,48 m²,1 phòng,,Phường An Phú
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây Nam,B,Đông Bắc,4,Hoàn thiện cơ bản,950000000,"22,09 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,43.3 m²,1 phòng,19,Phường Đông Hòa
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,900000000,"28,13 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,32 m²,1 phòng,,Phường Thuận Giao
"65, Đường Phạm Hữu Lầu, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Bắc,,Tây Nam,,,1500000000,"26,32 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,57 m²,2 phòng,,Phường Dĩ An
"61, Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông,Charm Diamond,Tây,,Nội thất cao cấp,2686000000,34 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,79 m²,2 phòng,,Phường Dĩ An
"Đường Đại Lộ Bình Dương, phường Thuận Giao., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông,Block C,Tây,24,Hoàn thiện cơ bản,1980000000,"28,7 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,69 m²,2 phòng,c-0X,Phường Thuận Giao
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1950000000,"24,68 triệu/m²",,Đã bàn giao,Bình Dương,3 phòng,79 m²,2 phòng,,Phường Vĩnh Phú
"Số 1, Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,,Tây Bắc,,,1430000000,22 triệu/m²,,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường An Phú
"Đường Cầu Sắt, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,,Tây Bắc,,Hoàn thiện cơ bản,1100000000,"28,21 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,39 m²,1 phòng,,Phường Lái Thiêu
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Tây Nam,,Đông Bắc,,Hoàn thiện cơ bản,3400000000,34 triệu/m²,Đã có sổ,Đã bàn giao,Bình Dương,3 phòng,100 m²,2 phòng,,Phường An Bình
"Đường Đại Lộ Bình Dương, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Nam,,Đông Bắc,,Nội thất cao cấp,2200000000,"36,67 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Bình Hòa
"Đường Hoàng Văn Thụ, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Nam,,Đông Bắc,,Nội thất cao cấp,2800000000,"36,36 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,77 m²,2 phòng,,Phường Chánh Nghĩa
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,900000000,"21,43 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,42 m²,1 phòng,,Phường Thuận Giao
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,b,Nam,,Nội thất đầy đủ,900000000,"28,13 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,32 m²,1 phòng,,Phường Thuận Giao
"Đường Đại Lộ Bình Dương, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,2100000000,"37,5 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,56 m²,1 phòng,,Phường Phú Hòa
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông,,Tây,18,Bàn giao thô,1150000000,"32,86 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,,Phường Đông Hòa
"k2, Đường D32, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Nam,K,Bắc,6,Nội thất cao cấp,580000000,"19,33 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,1 phòng,30 m²,1 phòng,K1,Phường An Phú
"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1800000000,"23,38 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,77 m²,2 phòng,,Phường Thuận Giao
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1000000000,"22,22 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,,Phường Thuận Giao
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,2490000000,"31,52 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,79.2 m²,2 phòng,,Phường Chánh Nghĩa
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương.",,Chung cư,Thị xã Dĩ An,Đông Nam,,Đông Nam,,,1290000000,"36,86 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,,Phường Tân Đông Hiệp
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương.",,Chung cư,Thành phố Thuận An,,,,29,Hoàn thiện cơ bản,225000000,"6,82 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông,Ruby,Tây,15,,1590000000,"32,45 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,,Phường Dĩ An
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Nam,A,Bắc,4,Nội thất đầy đủ,1230000000,"21,58 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,57 m²,2 phòng,A-4-11,Phường Bình Thắng
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,850000000,"21,25 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Thuận Giao
"CH605, Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Tây Nam,A,Đông Bắc,6,Hoàn thiện cơ bản,1350000000,"22,88 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,59 m²,2 phòng,CH605,Phường Tân Đông Hiệp
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Căn hộ dịch vụ,Thành phố Thuận An,,,,,Nội thất đầy đủ,900000000,"15,25 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,59 m²,2 phòng,,Phường Thuận Giao
"vsip1, Đường Tân Vạn, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất đầy đủ,21000000,656.250 đ/m²,Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,32 m²,2 phòng,,Phường Dĩ An
"Đường Xa Lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông Nam,a,Đông Nam,5,Nội thất đầy đủ,1500000000,"31,91 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,47 m²,2 phòng,04,Phường Bình Thắng
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1000000000,"20,41 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,49 m²,1 phòng,,Phường Bình Thắng
"ngã tư 550, DT743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1300000000,"33,33 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,39 m²,1 phòng,,Phường Dĩ An
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương.",Căn góc,Chung cư,Thị xã Dĩ An,,B,,16,Hoàn thiện cơ bản,2050000000,"28,47 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,3 phòng,72 m²,2 phòng,B.08.16,Phường Tân Đông Hiệp
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Tây Bắc,B1,Đông Nam,14,Hoàn thiện cơ bản,3500000000,"31,82 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,3 phòng,110 m²,2 phòng,B1.14.11,Phường An Bình
"26 Đường Đại Lộ Bình Dương, Khu phố 7, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,17,Nội thất cao cấp,2200000000,"39,29 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,,Phường Phú Hòa
"Đường Vĩnh Phú 10, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,A,,18,,1700000000,"28,33 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,A18.05,Phường Vĩnh Phú
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,B,,15,Nội thất đầy đủ,1690000000,"33,8 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,50.4 m²,2 phòng,,Phường Tân Đông Hiệp
"Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,Đông,,,35000000,583.333 đ/m²,Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Đông Hòa
"Đường Quốc Lộ 13, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,,1200000000,30 triệu/m²,,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Phú Thọ
"29/8, Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,835000000,"12,28 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,68 m²,2 phòng,,Phường Đông Hòa
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1600000000,"28,57 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,,Phường Thuận Giao
"đường N3, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Bắc,B,Nam,10,,1150000000,"22,12 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,52.25 m²,2 phòng,B1102,Phường Dĩ An
