address,area,block,direction,floors,furnishing_sell,house_type,land_type,length,living_size,price,price_m2,property_legal_document,property_road_condition,region,rooms,size,toilets,ward,width
"Đường Mỹ Phước Tân Vạn, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà biệt thự,,18 m,350 m²,6500000000,"18,57 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,350 m²,3 phòng,Phường Phú Mỹ,20 m
"Đường Quốc Lộ 13, Xã Tân Định, Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,,Nội thất đầy đủ,Nhà phố liền kề,,16 m,64 m²,1300000000,20 triệu/m²,Đang chờ sổ,,Bình Dương,2 phòng,65 m²,1 phòng,Phường Tân Định,4 m
"Đường ĐT 749, Xã Long Tân, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,Đông Bắc,2,,Nhà mặt phố,,24 m,260 m²,1250000000,"10,42 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,120 m²,1 phòng,Xã Long Tân,5 m
"ĐT750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,12 m,60 m²,1200000000,20 triệu/m²,Đã có sổ,,Bình Dương,3 phòng,60 m²,2 phòng,Xã Trừ Văn Thố,5 m
"DT750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,,,1550000000,"25,83 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,60 m²,,Xã Trừ Văn Thố,
"Khu Phố 1, Thị trấn Dầu Tiếng, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,,,Nhà mặt phố,,60 m,500 m²,2500000000,5 triệu/m²,Đã có sổ,,Bình Dương,4 phòng,500 m²,2 phòng,Thị trấn Dầu Tiếng,7 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,150 m²,1350000000,9 triệu/m²,Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường Tân An, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây,,,Nhà mặt phố,,20 m,198 m²,2350000000,"23,5 triệu/m²",,,Bình Dương,3 phòng,100 m²,4 phòng,Phường Định Hoà,5 m
"Đường N3, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,,,Nhà phố liền kề,,30 m,170 m²,1380000000,"9,2 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Xã Lai Hưng,5 m
"02, Đường DX 02, Phường Tân Hiệp, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Đông Bắc,,,Nhà mặt phố,,12 m,40 m²,650000000,"16,25 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,40 m²,2 phòng,Phường Tân Hiệp,33 m
"Đường ĐT 743, Phường Bình An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Nam,,,Nhà ngõ,,20 m,160 m²,3250000000,"40,63 triệu/m²",,,Bình Dương,3 phòng,80 m²,2 phòng,Phường Bình An,4 m
"dx06, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,16 m,300 m²,4200000000,"26,25 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,160 m²,3 phòng,Phường Phú Mỹ,10 m
"đường hẻm nhựa, Phường Tương Bình Hiệp, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Nam,,,Nhà mặt phố,,25.5 m,105 m²,2150000000,"21,5 triệu/m²",,,Bình Dương,2 phòng,100 m²,2 phòng,Phường Tương Bình Hiệp,4 m
"Đường Nguyễn Thị Minh Khai, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Bắc,1,,Nhà ngõ,,17 m,83 m²,3000000000,"36,14 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,83 m²,2 phòng,Phường Phú Hòa,5 m
"tpk 32, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà phố liền kề,,12 m,120 m²,2200000000,"36,07 triệu/m²",,,Bình Dương,2 phòng,61 m²,2 phòng,Phường Tân Phước Khánh,5 m
"Lê Thị Ut, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,2,Nội thất đầy đủ,Nhà mặt phố,,15 m,110 m²,2500000000,"41,67 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,60 m²,2 phòng,Phường Tân Đông Hiệp,4 m
"Đường Vĩnh Phú 12, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Đông Nam,,Hoàn thiện cơ bản,Nhà ngõ,,22 m,110 m²,500000000,"4,55 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,10 phòng,110 m²,Nhiều hơn 6 phòng,Phường Lái Thiêu,5 m
"203, 203 Đường Quốc lộ 1K, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Nam,,Hoàn thiện cơ bản,Nhà phố liền kề,,25 m,175 m²,4692000000,"46,46 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,101 m²,2 phòng,Phường Dĩ An,4 m
"Đường Nguyễn Thị Minh Khai, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,2,,Nhà ngõ,,10 m,12 m²,1759000000,"29,32 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,60 m²,2 phòng,Phường Tân Đông Hiệp,6 m
"Đường Nguyễn Thị Tươi, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,15 m,110 m²,3750000000,"59,52 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,63 m²,2 phòng,Phường Tân Bình,7.3 m
"Đường Mỹ Phước Tân Vạn, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,23 m,240 m²,2090000000,"20,29 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,103 m²,2 phòng,Phường Định Hoà,4 m
"Võ Thị Sáu, Phường Thái Hòa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Tây Bắc,,,Nhà mặt phố,,27 m,135 m²,2700000000,20 triệu/m²,Đã có sổ,,Bình Dương,7 phòng,135 m²,Nhiều hơn 6 phòng,Phường Thái Hòa,5 m
"Bình Hòa, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,18 m,84 m²,2550000000,"30,36 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,84 m²,1 phòng,Phường Bình Hòa,4 m
"Đường Huỳnh Văn Lũy, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,17 m,87 m²,2250000000,"25,86 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,87 m²,1 phòng,Phường Phú Lợi,5 m
"D52, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông Bắc,,,Nhà mặt phố,,30 m,150 m²,1480000000,"9,87 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường 30/4, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà biệt thự,,24 m,602 m²,17000000000,"50,6 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,336 m²,5 phòng,Phường Chánh Nghĩa,14 m
"Đường Lê Hồng Phong, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,39 m,90 m²,4150000000,"21,28 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,195 m²,4 phòng,Phường Phú Hòa,5 m
"Đường Đoàn Thị Kia, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà ngõ,,,70 m²,1090000000,"31,14 triệu/m²",,,Bình Dương,2 phòng,35 m²,2 phòng,Phường Tân Đông Hiệp,
"Đường Tân Phước Khánh, Phường An Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Đông Bắc,,,Nhà mặt phố,,30 m,192 m²,1280000000,"8,53 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Phường An Phú,5 m
"Đường Cây Da Xề, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,,,Nhà ngõ,,12 m,75 m²,1780000000,"35,6 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,50 m²,1 phòng,Phường Đông Hòa,4 m
"hẻm 93/ Nguyễn Thị Mình Khai, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Nội thất cao cấp,Nhà ngõ,,17 m,150 m²,2850000000,"33,53 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,85 m²,2 phòng,Phường Phú Hòa,5 m
"Đường ĐT 743B, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,,,Nhà ngõ,,16 m,125 m²,2900000000,"37,66 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,77 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"Đường Vũng Thiện, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà ngõ,,,60 m²,998000000,"24,95 triệu/m²",,,Bình Dương,2 phòng,40 m²,1 phòng,Phường Tân Đông Hiệp,
"Huỳnh Văn Luỹ, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,,83 m²,4400000000,"28,95 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,152 m²,3 phòng,Phường Phú Lợi,
"Đường Hai Bà Trưng, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây,,,Nhà mặt phố,,17 m,140 m²,3350000000,"38,95 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,86 m²,2 phòng,Phường Đông Hòa,
"Đường DT 746A, Phường Thái Hòa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Tây,,,Nhà ngõ,,11 m,60 m²,820000000,"19,52 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,2 phòng,42 m²,2 phòng,Phường Thái Hòa,4 m
"Đường Thủ Khoa Huân – Tân Phước Khánh 10, phường Tân Phước Khánh, TX Tân Uyên, Bình Dương., Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,2,Bàn giao thô,Nhà phố liền kề,,17 m,209 m²,4900000000,"57,65 triệu/m²",Đang chờ sổ,,Bình Dương,4 phòng,85 m²,4 phòng,Phường Tân Phước Khánh,5 m
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Nam,2,,Nhà mặt phố,,15 m,225 m²,2900000000,"38,67 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,75 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"đường nhựa 9m, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Tây Bắc,,,Nhà mặt phố,,16 m,100 m²,1200000000,"18,75 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,64 m²,1 phòng,Phường Mỹ Phước,4 m
"Tân An, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Nam,2,Nội thất cao cấp,Nhà mặt phố,,9 m,60 m²,970000000,"25,53 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,38 m²,2 phòng,Phường Tân Đông Hiệp,4 m
"bình chuẩn 42, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Nội thất cao cấp,Nhà mặt phố,,18 m,206 m²,3400000000,"47,22 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,6 phòng,72 m²,3 phòng,Phường Bình Chuẩn,4 m
"Trần Quang Khải, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Bắc,2,,Nhà mặt phố,,18 m,210 m²,4100000000,"52,56 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,78 m²,3 phòng,Phường Đông Hòa,4 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Nam,,,Nhà phố liền kề,,20 m,200 m²,1250000000,"12,5 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,3 phòng,100 m²,3 phòng,Phường Thới Hòa,5 m
"Đường Nguyễn Thị Minh Khai, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Bắc,,Nội thất cao cấp,Nhà mặt phố,,20 m,80 m²,2600000000,"32,5 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,80 m²,2 phòng,Phường Tân Bình,4 m
"Đường Nguyễn An Ninh, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Bắc,,,Nhà phố liền kề,,17 m,200 m²,3000000000,"41,67 triệu/m²",,,Bình Dương,4 phòng,72 m²,4 phòng,Phường Tân Bình,4 m
"Đường Nguyễn Thị Khắp, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,17 m,163 m²,1464000000,"21,53 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,68 m²,4 phòng,Phường Tân Đông Hiệp,4 m
"Đường DX 07, Xã Tân Vĩnh Hiệp, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Bắc,2,,Nhà phố liền kề,,17 m,200 m²,2700000000,"26,47 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,102 m²,2 phòng,Xã Tân Vĩnh Hiệp,6 m
"Hẻm, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,1,Nội thất đầy đủ,Nhà ngõ,,12 m,75 m²,5850000000,"48,75 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,120 m²,3 phòng,Phường Phú Lợi,10 m
"Đường DT747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Tây,,Hoàn thiện cơ bản,Nhà mặt phố,,19 m,76 m²,950000000,"12,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,76 m²,2 phòng,Phường Uyên Hưng,4 m
"Đường Nguyễn Công Trứ, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây,,,Nhà ngõ,,16 m,200 m²,4000000000,"57,14 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,70 m²,3 phòng,Phường Đông Hòa,4.3 m
"Đường ĐT 743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,2,,Nhà mặt phố,,13 m,120 m²,2600000000,"41,27 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,63 m²,2 phòng,Phường Bình Chuẩn,5 m
"Đường Dt743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Bắc,,,Nhà mặt phố,,9 m,40 m²,860000000,"21,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,1 phòng,40 m²,1 phòng,Phường Bình Chuẩn,4.5 m
"612A, Tân An, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,,,Nhà ngõ,,145 m,66 m²,2300000000,"32,86 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,70 m²,3 phòng,Phường Tân Đông Hiệp,46 m
"Đường Huỳnh Văn Lũy, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Bắc,,Nội thất đầy đủ,Nhà ngõ,,27 m,150 m²,6000000000,40 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,150 m²,2 phòng,Phường Phú Lợi,5.4 m
"Đường Lò Lu, Phường Tương Bình Hiệp, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,38 m,151 m²,2349000000,"15,56 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,151 m²,2 phòng,Phường Tương Bình Hiệp,4 m
"Đường Hòa Long, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Đông Bắc,,Hoàn thiện cơ bản,Nhà mặt phố,,24 m,378 m²,7200000000,60 triệu/m²,Đã có sổ,,Bình Dương,6 phòng,120 m²,6 phòng,Phường Lái Thiêu,5 m
"Đường Huỳnh Văn Lũy, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,2,Nội thất đầy đủ,Nhà biệt thự,,12 m,200 m²,5850000000,"52,23 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,112 m²,3 phòng,Phường Phú Lợi,10 m
"Đường Nguyễn Tri Phương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Bắc,2,,Nhà ngõ,,5 m,70 m²,1130000000,"32,29 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,35 m²,3 phòng,Phường An Bình,7 m
"55, Dx 92, Phường Hiệp An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông,,,Nhà ngõ,,28 m,100 m²,3180000000,"18,93 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,168 m²,2 phòng,Phường Hiệp An,6 m
"Đường Vành Đai 4, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà phố liền kề,,16 m,100 m²,1560000000,"19,5 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,80 m²,2 phòng,Phường Mỹ Phước,5 m
"Đường Trần Bình Trọng, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Bắc,,,Nhà ngõ,,17 m,70 m²,3600000000,"51,43 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,70 m²,3 phòng,Phường Phú Thọ,46 m
"Đường Từ Văn Phước, Phường An Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây,3,Nội thất đầy đủ,Nhà mặt phố,,18 m,255.6 m²,4300000000,"47,25 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,91 m²,5 phòng,Phường An Phú,5 m
"Đường Ngô Thì Nhậm, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Bắc,2,,Nhà ngõ,,6 m,40 m²,790000000,"39,5 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,20 m²,1 phòng,Phường Dĩ An,3 m
"Đường An Phú 21, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,,Hoàn thiện cơ bản,Nhà mặt phố,,18 m,255 m²,4300000000,"47,78 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,90 m²,4 phòng,Phường Tân Bình,5 m
"Đường Tân Phước Khánh 30, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà ngõ,,11 m,70 m²,630000000,"14,32 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,2 phòng,44 m²,2 phòng,Phường Tân Phước Khánh,4 m
"Khu dân cư Thuận Giao, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Nội thất đầy đủ,Nhà ngõ,,20 m,100 m²,2450000000,"24,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,100 m²,2 phòng,Phường Thuận Giao,5 m
"Đường NE2, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà phố liền kề,,20 m,80 m²,2350000000,"23,5 triệu/m²",,,Bình Dương,4 phòng,100 m²,3 phòng,Phường Thới Hòa,5 m
"KDC Bình Chuẩn, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,11 m,44 m²,870000000,"19,77 triệu/m²",,,Bình Dương,2 phòng,44 m²,2 phòng,Phường Bình Chuẩn,4 m
"Dt743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Nam,2,,Nhà mặt phố,,15 m,225 m²,2900000000,"38,67 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,75 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"Đường Nguyễn Thượng Hiền, Phường An Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,,112 m²,3690000000,"32,95 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,6 phòng,112 m²,Nhiều hơn 6 phòng,Phường An Bình,
"nhựa 6m, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,20.5 m,,4500000000,"58,44 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,77 m²,4 phòng,Phường Phú Lợi,4 m
"Đường Huỳnh Văn Lũy, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,Bàn giao thô,Nhà ngõ,,43 m,391 m²,4500000000,"11,51 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,391 m²,2 phòng,Phường Phú Mỹ,9 m
"Nhánh DX41, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,,,3100000000,"38,27 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,81.5 m²,2 phòng,Phường Phú Mỹ,
"Đường Nguyễn Thị Chạy, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Bắc,,,Nhà ngõ,,,120 m²,2690000000,"33,21 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,81 m²,1 phòng,Phường Tân Đông Hiệp,5 m
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,2,,Nhà ngõ,,11 m,90 m²,1399000000,"25,44 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,55 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà mặt phố,,20 m,100 m²,2350000000,"23,5 triệu/m²",,,Bình Dương,4 phòng,100 m²,3 phòng,Phường Thới Hòa,5 m
"Nguyễn Thái Học, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Nam,2,,Nhà mặt phố,,20 m,160 m²,3330000000,"41,63 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,80 m²,2 phòng,Phường Dĩ An,4 m
"Đường Số 29, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,10 m,50 m²,1650000000,33 triệu/m²,,,Bình Dương,2 phòng,50 m²,2 phòng,Phường Định Hoà,5 m
"Sec 453 Lê Hồng Phong, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,1,Hoàn thiện cơ bản,Nhà ngõ,,19 m,95 m²,3690000000,"38,84 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,95 m²,2 phòng,Phường Phú Hòa,5 m
