address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"Số 99, Số 99 Đường Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Tây Nam,C,Đông Bắc,7,Nội thất đầy đủ,4300000000,"40,57 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,106 m²,2 phòng,C703,Phường Tân Phong
"Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",,Chung cư,Quận Tân Bình,,,,,,2950000000,"33,91 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,87 m²,2 phòng,,Phường 15
"Đường Trương Đình Hội, Phường 16, Quận 8, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 8,,,,8,,1227000000,"23,15 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,53 m²,1 phòng,,Phường 16
"Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,Đông Nam,,Nội thất đầy đủ,2670000000,"44,5 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,1 phòng,,Phường 6
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,P2,,,Hoàn thiện cơ bản,2250000000,"39,47 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,57 m²,1 phòng,,Phường Thạnh Xuân
"9a, Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,P2,,,,2500000000,"43,86 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,57 m²,1 phòng,,Phường Thạnh Xuân
"130-132, 130-132 Đường Hồng Hà, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",,Chung cư,Quận Phú Nhuận,,,,,,5750000000,"65,34 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,88 m²,2 phòng,,Phường 9
"159, Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,Bắc,,Đông Nam,,,3950000000,"37,62 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,105.5 m²,2 phòng,,Phường 15
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,Bắc,,,2230000000,"38,45 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,2 phòng,,Phường Thạnh Xuân
"15B, 15B Đường Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,,,,,1740000000,"23,2 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Xã Phú Xuân
"Đường số 7, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,,,,,,2850000000,"27,67 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,103 m²,2 phòng,,Phường 17
"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Thạnh,Đông Bắc,Park 7,Tây Nam,31,Nội thất cao cấp,3700000000,74 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,50 m²,1 phòng,02,Phường 22
"Lô 5, Lô 5 Khu đô thị Vĩnh Lộc, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,B1,,2,,2150000,31.159 đ/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,B1-6-20,Phường Bình Hưng Hoà B
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,,2700000000,"25,96 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,104 m²,2 phòng,,Phường Sơn Kỳ
"Khu số 15A1, Khu số 15A1 Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Nhà Bè,,,Đông Nam,,Nội thất đầy đủ,3850000000,"32,35 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,119 m²,2 phòng,,Xã Phước Kiển
"Chung cư Green Hills, Đường Số 1, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,Nam,A,Bắc,12,Hoàn thiện cơ bản,1350000000,27 triệu/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,50 m²,1 phòng,A13,Phường Bình Hưng Hoà B
"195, 195 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,2230000000,"30,55 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,73 m²,2 phòng,,Phường 4
"Số 102, Số 102 Đường Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,Tây Bắc,A,Đông Nam,,Hoàn thiện cơ bản,2450000000,50 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,49 m²,1 phòng,A3,Phường Bình Thọ
"104, 104 Đường Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Tân Bình,,,,,,6100000000,"62,89 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,97 m²,2 phòng,,Phường 2
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,12,Hoàn thiện cơ bản,1750000000,"19,44 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,90 m²,2 phòng,,Phường Phú Mỹ
"số 9. cc Galaxy9, Đường Nguyễn Khoái, Phường 1, Quận 4, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 4,,G1,,,Nội thất đầy đủ,4700000000,"53,41 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,88 m²,2 phòng,,Phường 1
"Đường Hoàng Diệu, Phường 8, Quận 4, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 4,Đông Nam,,Tây Bắc,11,Hoàn thiện cơ bản,4200000000,"39,62 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,106 m²,2 phòng,11-01,Phường 8
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,1710000000,"20,12 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,85 m²,3 phòng,,Phường Phú Mỹ
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,2450000000,"33,56 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,73 m²,2 phòng,,Phường 16
"537, 537 Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 2,,,,,,2590000000,"37,54 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,1 phòng,,Phường Bình Trưng Đông
"Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,Tây Nam,C,Đông Bắc,11,Hoàn thiện cơ bản,2800000000,"41,18 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường Phú Hữu
"Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,T1,,36,Nội thất đầy đủ,5200000000,"74,29 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,1 phòng,T1-A36.09,Phường Thảo Điền
"Đường Phan Chu Trinh, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,2700000000,"39,71 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68.5 m²,2 phòng,,Phường Hiệp Phú
"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,1540000000,"26,55 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,2 phòng,,Phường Tân Thới Nhất
"Số 99, Số 99 Đường Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Đông Nam,c,Đông,,Nội thất đầy đủ,4200000000,"40,78 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,103 m²,2 phòng,,Phường Tân Phong
"Đường Quốc lộ 1A, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Bắc,,Nam,,,1350000000,25 triệu/m²,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Phường Tân Tạo
"49, 49 Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Đông Nam,B,,6,,3900000000,"42,86 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,91 m²,2 phòng,,Phường 8
"Số 102, Số 102 Đường Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,3100000000,"46,97 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,,Phường Bình Thọ
"290, 290 Đường An Dương Vương, Phường 4, Quận 5, Tp Hồ Chí Minh",,Chung cư,Quận 5,,,,,Nội thất cao cấp,5200000000,"70,27 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,74 m²,2 phòng,,Phường 4
"Số 59, Số 59 Đường Ngô Tất Tố, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Thạnh,Đông Nam,B2,Tây Bắc,,Hoàn thiện cơ bản,9700000000,"69,29 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,140 m²,2 phòng,,Phường 21
"Đường Ký Con, Phường Nguyễn Thái Bình, Quận 1, Tp Hồ Chí Minh",,Chung cư,Quận 1,Đông,3,Tây,3,Nội thất đầy đủ,1650000000,"51,56 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,32 m²,1 phòng,19/5c,Phường Nguyễn Thái Bình
"3280, Đường Phạm Thế Hiển, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Tây Bắc,,Đông Nam,,,1500000000,"26,79 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,56.83 m²,2 phòng,,Phường 7
"Đường Nguyễn Thị Nhỏ, Phường 15, Quận 11, Tp Hồ Chí Minh",,Chung cư,Quận 11,Đông Nam,,,,,2690000000,"41,38 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường 15
"Đường Thanh Đa, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,Đông Nam,,Tây Bắc,,Hoàn thiện cơ bản,1650000000,"30,56 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Phường 27
"Đường Xa lộ Đại Hàn, Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,1149000000,"31,05 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,37 m²,1 phòng,,Phường Tam Bình
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM.",,Chung cư,Quận 9,Đông Nam,,Tây Bắc,,Bàn giao thô,2100000000,"45,65 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,46 m²,1 phòng,,Phường Long Thạnh Mỹ
"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông,,Tây,,,1720000000,"26,88 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,64 m²,2 phòng,,Phường An Lạc
"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,1500000000,"25,86 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,2 phòng,,Phường Tân Thới Nhất
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Tây Nam,B,Đông Nam,,Nội thất cao cấp,1780000000,"26,18 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường Phú Mỹ
"Lô A1, Lô A1 Khu đô thị Him Lam, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,Đông Nam,C,Tây Bắc,12,Nội thất cao cấp,3150000000,"46,32 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,188,Phường Tân Hưng
"Đường Liên Phường, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,Nội thất cao cấp,2180000000,"27,59 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,79 m²,2 phòng,,Phường Phú Hữu
"Đường Số 7, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,,2100000000,"41,18 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,51 m²,1 phòng,,Phường An Lạc
"654/6, 654/6 Đường Lạc Long Quân, Phường 9, Quận Tân Bình, Tp Hồ Chí Minh",,Căn hộ dịch vụ,Quận Tân Bình,,,,10,Hoàn thiện cơ bản,2100000000,42 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,50.1 m²,1 phòng,,Phường 9
"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,2150000000,"33,08 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Tân Thới Nhất
"Lô A1, Lô A1 Khu đô thị Him Lam, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,Đông Bắc,B,Tây Nam,12,Nội thất cao cấp,3200000000,"45,71 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,125,Phường Tân Hưng
"Đường C8, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Tây Bắc,,Đông Nam,,,1850000000,"25,69 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường Tây Thạnh
"523A, 523A Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Nam,Cao,Đông Nam,,Hoàn thiện cơ bản,2700000000,"38,57 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Phước Long B
"Số 203, Số 203 Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,6500000000,"46,76 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,139 m²,,,Phường Tân Phong
"Đường An Bình, Phường 7, Quận 5, Tp Hồ Chí Minh",,Tập thể,Quận 5,,,,,,960000000,32 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,30 m²,1 phòng,,Phường 7
"102, 102 Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 12,,,,,,2100000000,"30,43 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,69 m²,2 phòng,,Phường Tân Thới Nhất
"Đường Võ Văn Kiệt, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",,Chung cư,Quận 1,Đông Bắc,,Tây Nam,,Nội thất đầy đủ,3850000000,"45,29 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,85 m²,2 phòng,,Phường Cô Giang
"Đường Nguyễn Văn Linh, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,5200000000,"54,74 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,95 m²,2 phòng,,Phường Tân Phú
"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,Bắc,A,Đông,30,Nội thất cao cấp,5100000000,"51,52 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,99 m²,2 phòng,,Phường Tân Hưng
"Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Đông Bắc,,Đông Bắc,12,Nội thất đầy đủ,3000000000,"44,12 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường 6
"Đường Mai Chí Thọ, Phường Bình Khánh, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,Venice,,,Nội thất đầy đủ,4850000000,"64,67 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường Bình Khánh
"Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,Nam,,Đông Bắc,,Hoàn thiện cơ bản,2700000000,"38,57 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Phú Hữu
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM., Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Nam,,,,Hoàn thiện cơ bản,3354000000,"56,85 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Phường Long Thạnh Mỹ
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,Tây Bắc,K,Đông Nam,3,Nội thất đầy đủ,3950000000,"47,59 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,83 m²,2 phòng,,Xã Phước Kiển
"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,Block A4,Đông Nam,,Nội thất đầy đủ,2600000000,52 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,50 m²,1 phòng,A4.012,Phường An Lạc
"528, 528 Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,,,,2800000000,"32,56 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,86 m²,2 phòng,,Phường Bình Thuận
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,Uranus,,15,Nội thất cao cấp,2000000000,"37,04 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Phường Phú Thuận
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,2080000000,"26,67 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,78 m²,2 phòng,,Phường 4
"e009 chung cư d2 phú lợi, Đường Phạm Thế Hiển, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Đông,d2,Đông,1,Nội thất đầy đủ,2250000000,"56,25 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,40 m²,2 phòng,e009,Phường 7
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,S702,,,,469000000,7 triệu/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,1 phòng,,Phường Long Thạnh Mỹ
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,Đông Nam,,Đông Nam,,Nội thất cao cấp,1900000000,"29,23 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Thạnh Xuân
"Đường Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,Nam,,,2700000000,36 triệu/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường An Lạc
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,s2,,,,1270000000,"43,79 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,29 m²,1 phòng,,Phường Long Thạnh Mỹ
"Đường Số 19, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,,2500000000,"32,47 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,77 m²,2 phòng,,Xã Phong Phú
"Đường Trịnh Đình Trọng, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Nam,,Đông,,Hoàn thiện cơ bản,1800000000,"23,08 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,78 m²,2 phòng,,Phường Hòa Thạnh
"Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,3650000000,"62,93 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,58 m²,1 phòng,,Phường Thạnh Mỹ Lợi
"Đường Nguyễn Thị Nghĩa, Phường Bến Thành, Quận 1, Tp Hồ Chí Minh",,Chung cư,Quận 1,,,,,,2350000000,"78,33 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,,Phường Bến Thành
"765, Đường Hồng Bàng, Phường 6, Quận 6, Tp Hồ Chí Minh",,Chung cư,Quận 6,,,,,Hoàn thiện cơ bản,4300000000,"69,35 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,2 phòng,,Phường 6
"Đường Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,Hoàn thiện cơ bản,450000000,"8,49 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,53 m²,2 phòng,,Phường 7
"Đường Phạm Văn Đồng, Phường Linh Trung, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,Nam,,Đông,,Nội thất cao cấp,2000000000,"28,57 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Linh Trung
"49, 49 Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,3750000000,"47,47 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,79 m²,2 phòng,,Phường 8
"Đường Trường Sa, Phường 12, Quận 3, Tp Hồ Chí Minh",,Chung cư,Quận 3,Tây,,Đông,11,Hoàn thiện cơ bản,3400000000,"44,74 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,76 m²,2 phòng,,Phường 12
"Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Đông,,,,Nội thất cao cấp,2980000000,"56,23 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,53 m²,1 phòng,,Phường Tân Thuận Tây
"Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,,1790000000,"28,41 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,63 m²,2 phòng,,Phường Bình Hưng Hòa
"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,P1,,30,Nội thất đầy đủ,5300000000,"75,71 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,1 phòng,,Phường 22
"301, Đường Bến Bình Đông, Phường 13, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,Nội thất cao cấp,2900000000,"53,7 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Phường 13
