address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,floors,furnishing_sell,house_type,land_feature,land_type,length,living_size,price,price_m2,property_back_condition,property_legal_document,property_road_condition,property_status,region,rooms,size,toilets,type_real_estate,unitnumber,ward,width
"Đường D9, Phường Thống Nhất, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1650000000,"22,3 triệu/m²",,Giấy tờ khác,,Đã bàn giao,Đồng Nai,2 phòng,74 m²,2 phòng,Đất,,Phường Thống Nhất,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,,PASSION,,19,,Nội thất cao cấp,,,,,,1600000000,"22,86 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,70 m²,2 phòng,Đất,P,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,Lucky,,9,,Nội thất cao cấp,,,,,,2700000000,"33,33 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,3 phòng,81 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,,,,,,,,,,,1600000000,"21,92 triệu/m²",,,,Chưa bàn giao,Đồng Nai,2 phòng,73 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,Hoàn thiện cơ bản,,,,,,1600000000,"24,62 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Đồng Nai,2 phòng,65 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1600000000,"23,19 triệu/m²",,,,Chưa bàn giao,Đồng Nai,2 phòng,69 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Đồng Khởi, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1100000000,"18,33 triệu/m²",,,,Đã bàn giao,Đồng Nai,2 phòng,60 m²,2 phòng,Đất,,Phường Tam Hiệp,
"Đường Quốc Lộ 1, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1589487365,"21,19 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,75.83 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1500000000,"23,08 triệu/m²",,,,Chưa bàn giao,Đồng Nai,2 phòng,65 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Đồng Khởi, Phường Tam Hòa, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,,,,,,,,,,,820000000,"22,16 triệu/m²",,,,Đã bàn giao,Đồng Nai,1 phòng,37.5 m²,1 phòng,Đất,,Phường Tam Hòa,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1589000000,"23,37 triệu/m²",,,,Chưa bàn giao,Đồng Nai,2 phòng,68 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1685000000,"24,07 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Đồng Nai,2 phòng,70 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường D9, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,B,,12,,Hoàn thiện cơ bản,,,,,,2300000000,"29,49 triệu/m²",,1,,Đã bàn giao,Đồng Nai,2 phòng,78 m²,2 phòng,Đất,,,
"Đường Đồng Khởi, Thành phố Biên Hòa, Đồng Nai",1,1,Thành phố Biên Hòa,,,Đông Nam,3,,2,,,,,,1600000000,"25,4 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Đồng Nai,2 phòng,63 m²,2 phòng,Đất,,,
"Đường Đồng Khởi, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,B,,,,,,,,,,1430000000,"22,7 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Đồng Nai,2 phòng,63 m²,2 phòng,Đất,,,
"XA LỘ HÀ NỘI, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1680000000,"23,33 triệu/m²",,,,Chưa bàn giao,Đồng Nai,2 phòng,72 m²,2 phòng,Đất,,Phường Hố Nai,
"N8, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1180000000,"22,26 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,2 phòng,53 m²,1 phòng,Đất,,Phường Bửu Long,
"Đường Nguyễn Ái Quốc, Phường Hoá An, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,Nội thất cao cấp,,,,,,850000000,"14,17 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,2 phòng,60 m²,1 phòng,Đất,,Phường Hoá An,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, ",,1,,,,,,,Hoàn thiện cơ bản,,,,,,1600000000,"22,86 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,,2 phòng,70 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1650000000,"23,91 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,69 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,Nam,Block M,Đông Bắc,15,,Hoàn thiện cơ bản,,,,,,2290000000,"33,68 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,68 m²,2 phòng,Đất,M1--,Phường Hố Nai,
"Lữ Mạnh, Phường Thanh Bình, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1800000000,"22,5 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,3 phòng,80 m²,2 phòng,Đất,,Phường Thanh Bình,
"hẻm, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",,2,Thành phố Biên Hòa,Đông Nam,,Đông Nam,,,,,,,,,4200000000,"27,63 triệu/m²",,1,,Chưa bàn giao,Đồng Nai,1 phòng,152.8 m²,1 phòng,Đất,,Phường Tam Hiệp,
"đường Nguyễn Bỉnh Khiêm, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,,,,2,,Nội thất cao cấp,,,,,,1290000000,"25,8 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,2 phòng,50 m²,2 phòng,Đất,,Phường Bửu Long,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,Đông Nam,,Đông Bắc,,,,,,,,,2350000000,"32,64 triệu/m²",,,,Chưa bàn giao,Đồng Nai,2 phòng,72 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường D9, ",Căn góc,1,,Tây,A,3,10,,Nội thất đầy đủ,,,,,,1950000000,"30,95 triệu/m²",,Đang chờ sổ,,Đã bàn giao,,1 phòng,63 m²,1 phòng,Đất,,,
"Đường Nguyễn Ái Quốc, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,,,,,,,,,,,1290000000,"25,8 triệu/m²",,,,Đã bàn giao,Đồng Nai,2 phòng,50 m²,1 phòng,Đất,,,
"Đường Cách Mạng Tháng Tám, Phường Thanh Bình, Thành phố Biên Hòa, Đồng Nai",Căn góc,1,Thành phố Biên Hòa,,,,,,,,,,,,1790000000,"22,1 triệu/m²",,1,,Đã bàn giao,Đồng Nai,3 phòng,81 m²,2 phòng,Đất,,Phường Thanh Bình,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, ",,1,,Đông Nam,Lucky,Đông Nam,18,,Hoàn thiện cơ bản,,,,,,2260000000,"32,75 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,,2 phòng,69 m²,2 phòng,Đất,L02,Phường Hố Nai,
"Đường Đồng Khởi, Phường Tam Hòa, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1140000000,"16,29 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Đồng Nai,2 phòng,70 m²,2 phòng,Đất,,Phường Tam Hòa,
"Đường Bê Tông 5m Thông, Phường Tương Bình Hiệp, ",,,,,,Đông Nam,,,,,,Đất thổ cư,17 m,,1450000000,"15,26 triệu/m2",Nở hậu,1,1,,,,95 m2,,Đất,0203,Phường Tương Bình Hiệp,5 m
"Đường quốc lộ 51 xã Long Đức, huyện Long Thành, tỉnh Đồng Nai., Xã Long Đức, Huyện Long Thành, Đồng Nai",,Duplex,Huyện Long Thành,,,,,,,,,,,,5000000000,"41,67 triệu/m²",,,,Chưa bàn giao,Đồng Nai,4 phòng,120 m²,3 phòng,Đất,,Xã Long Đức,
"Đường Vĩnh Phú 10, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,,,Đất thổ cư,30 m,,1340000000,"8,93 triệu/m2",,Đã có sổ,,,Bình Dương,,150 m2,,Đất,,Phường Vĩnh Phú,5 m
"Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,Đông,Passion,Tây,22,,Hoàn thiện cơ bản,,,,,,1850000000,"28,46 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,65 m²,2 phòng,Đất,00,Phường Hố Nai,
"Đường DX 102, Phường Hiệp An, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Tây Bắc,,,,,Mặt tiền,Đất thổ cư,26 m,,1980000000,"16,78 triệu/m2",,Đã có sổ,,,Bình Dương,,118 m2,,Đất,0202,Phường Hiệp An,4.5 m
"Đường thông 3.5m, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,,,Đất thổ cư,19.5 m,,1190000000,"12,27 triệu/m2",,Đã có sổ,,,Bình Dương,,97 m2,,Đất,,Phường Tân An,5 m
"Đường D5, Thị xã Tân Uyên, ",,,Thị xã Tân Uyên,,Lk4,5,,,,,Mặt tiền,Đất nền dự án,15 m,,1300000000,"17,33 triệu/m2",,1,,,,,75 m2,,Đất,24,,5 m
"Đường ĐT 741, Xã An Điền, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,,Đất thổ cư,100 m,,350000000,350.000 đ/m2,,Đã có sổ,,,Bình Dương,,1000 m2,,Đất,,Xã An Điền,10 m
"Bc28, Thành phố Thuận An, ",,,Thành phố Thuận An,,,8,,,,,Mặt tiền,Đất thổ cư,30 m,,2500000000,"16,67 triệu/m2",,1,1,,,,150 m2,,Đất,,,5 m
"DX006, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Đông,,,,,Mặt tiền,Đất thổ cư,18 m,,1500000000,"16,48 triệu/m2",,Đã có sổ,,,Bình Dương,,91 m2,,Đất,,Phường Phú Mỹ,5 m
"ĐƯỜNG BÊ TÔNG THÔNG 4m, Phường Tương Bình Hiệp, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Đông,,,,,,Đất thổ cư,17.5 m,,1380000000,"15,68 triệu/m2",,Đã có sổ,,,Bình Dương,,88 m2,,Đất,,Phường Tương Bình Hiệp,5.1 m
"Đường Tỉnh lộ 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,850000000,"8,5 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Bình Dương,,100 m2,,Đất,,Phường Dĩ An,5 m
"Đường Bê Tông 3m, Phường Hiệp An, ",,,,,,Nam,,,,,,Đất thổ cư,12 m,,1250000000,"14,71 triệu/m2",Nở hậu,1,1,,,,85 m2,,Đất,,Phường Hiệp An,7.5 m
"Đường DH715, Xã Định Hiệp, Huyện Dầu Tiếng, Bình Dương",,,Huyện Dầu Tiếng,,,,,,,,Mặt tiền,Đất thổ cư,21 m,,799000000,"3,46 triệu/m2",,Đã có sổ,,,Bình Dương,,231 m2,,Đất,,Xã Định Hiệp,11 m
"Đường Quốc lộ 1K, Phường Bình An, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,,,,,,Mặt tiền,Đất thổ cư,16 m,,2500000000,"39,06 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Bình Dương,,64 m2,,Đất,,Phường Bình An,4 m
"Đường HL 609, Xã Phú An, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,,Mặt tiền,Đất thổ cư,22 m,,3150000000,"7,06 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Bình Dương,,446 m2,,Đất,,Xã Phú An,20 m
"8, Đường Nguyễn Công Hoan, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,,,,,,Mặt tiền,Đất thổ cư,34 m,,5000000000,"29,07 triệu/m2",,Đã có sổ,,,Bình Dương,,172 m2,,Đất,,Phường Đông Hòa,5 m
"KDC Bửu Long, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,,,,2,,Nội thất cao cấp,,,,,,1290000000,"25,8 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,1 phòng,50 m²,1 phòng,Đất,,Phường Bửu Long,
"Đường DX 102, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,7,,,,,Mặt tiền,Đất thổ cư,26 m,,1980000000,"16,78 triệu/m2",Nở hậu,Đã có sổ,,,Bình Dương,,118 m2,,Đất,,,4 m
"Đường Huỳnh Văn nghệ, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",1,1,Thành phố Biên Hòa,,,,,,,,,,,,1290000000,"25,8 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,2 phòng,50 m²,1 phòng,Đất,,Phường Bửu Long,
"Đường Nguyễn Ái Quốc, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1290000000,"25,8 triệu/m²",,,,Đã bàn giao,Đồng Nai,2 phòng,50 m²,1 phòng,Đất,,Phường Bửu Long,
"Đồng Khởi, Phường Tam Hòa, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,Nội thất cao cấp,,,,,,1150000000,"21,7 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,2 phòng,53 m²,2 phòng,Đất,,Phường Tam Hòa,
"Đường Nguyễn Ái Quốc, Phường Hoá An, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,,,,,,,,,,,1300000000,"12,04 triệu/m²",,1,,Đã bàn giao,Đồng Nai,3 phòng,108 m²,2 phòng,Đất,,Phường Hoá An,
"Xa lộ Hà Nội, Phường Hố Nai, ",,1,,,Passion,,,,Hoàn thiện cơ bản,,,,,,1700000000,25 triệu/m²,,3,,Chưa bàn giao,,2 phòng,68 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,Đông,D,Đông Nam,21,,Nội thất đầy đủ,,,,,,2648000000,"36,27 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Đồng Nai,2 phòng,73.8 m²,2 phòng,Đất,D.21.09,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,Đông Nam,Block M,Tây Bắc,9,,Hoàn thiện cơ bản,,,,,,2279000000,"31,22 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,73 m²,2 phòng,Đất,M,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,,Clever,,15,,Hoàn thiện cơ bản,,,,,,2200000000,"30,14 triệu/m²",,Đã có sổ,,Chưa bàn giao,Đồng Nai,2 phòng,73 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,Đông Nam,Mặt tiền,Bắc,,,Nội thất đầy đủ,,,,,,2500000000,"35,71 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Đồng Nai,2 phòng,70 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Võ Thị Sáu, Phường Thống Nhất, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,,,,,,,1800000000,"33,96 triệu/m²",,,,Đã bàn giao,Đồng Nai,2 phòng,53 m²,1 phòng,Đất,,Phường Thống Nhất,
"Đồng Khởi, Phường Tam Hòa, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,Nội thất cao cấp,,,,,,1350000000,"19,29 triệu/m2",,Đã có sổ,,Đã bàn giao,Đồng Nai,2 phòng,70 m2,2 phòng,Đất,,Phường Tam Hòa,
"Đường D9, Phường Thống Nhất, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,Nội thất cao cấp,,,,,,2490000000,"32,34 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,2 phòng,77 m²,2 phòng,Đất,,Phường Thống Nhất,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,Passion,,12,,Nội thất cao cấp,,,,,,2200000000,"31,43 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,70 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, ",,1,,,,,,,Hoàn thiện cơ bản,,,,,,675000000,9 triệu/m²,,3,,Chưa bàn giao,,2 phòng,75 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,,,,,Nội thất cao cấp,,,,,,1650000000,"22,3 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,74 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, ",,1,,,,Đông,,,,,,,,,2000000000,"30,77 triệu/m²",,,,Chưa bàn giao,,2 phòng,65 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, ",Căn góc,1,,,Lucky,,6,,Nội thất cao cấp,,,,,,2200000000,"31,43 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,,2 phòng,70 m²,2 phòng,Đất,,Phường Hố Nai,
"207A, Đường Xa Lộ Hà Nội, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,Đông Nam,A1,Đông Nam,8,,Hoàn thiện cơ bản,,,,,,1000000000,"21,74 triệu/m²",,1,,Đã bàn giao,Đồng Nai,2 phòng,46 m²,1 phòng,Đất,,,
"Đường Đồng Khởi, Phường Tam Hòa, Thành phố Biên Hòa, Đồng Nai",Căn góc,1,Thành phố Biên Hòa,,,,,,,,,,,,999000000,"18,85 triệu/m²",,1,,Đã bàn giao,Đồng Nai,2 phòng,53 m²,2 phòng,Đất,,Phường Tam Hòa,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,,,,,,,,,,,1926000000,"24,69 triệu/m²",,,,Chưa bàn giao,Đồng Nai,2 phòng,78.5 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Quốc lộ 1A, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,,Lucky,,19,,Nội thất cao cấp,,,,,,2250000000,"31,25 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,72 m²,2 phòng,Đất,,Phường Hố Nai,
"207A, Đường Xa Lộ Hà Nội, Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,Đông Nam,A,Đông Nam,8,,Hoàn thiện cơ bản,,,,,,1000000000,"21,74 triệu/m²",,Đã có sổ,,Đã bàn giao,Đồng Nai,2 phòng,46 m²,1 phòng,Đất,25,Phường Long Bình Tân,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, ",Căn góc,1,,,,,,,Nội thất cao cấp,,,,,,1550000000,"21,53 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,,2 phòng,72 m²,2 phòng,Đất,,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, ",,1,,,Pasion,,7,,Nội thất cao cấp,,,,,,1500000000,"21,43 triệu/m²",,3,,Chưa bàn giao,,2 phòng,70 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Quốc lộ 1A, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,,Clever,,9,,Nội thất cao cấp,,,,,,2200000000,"30,14 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,73 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,,,,,,,,,,,,1608000000,"21,73 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,74 m²,2 phòng,Đất,,Phường Hố Nai,
"03 xa lộ hà nội, Phường Hố Nai, TP Biên Hòa., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",Căn góc,Chung cư,Thành phố Biên Hòa,Tây Bắc,D,Đông Nam,,,Hoàn thiện cơ bản,,,,,,2800000000,"27,18 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,3 phòng,103 m²,2 phòng,Đất,02,Phường Hố Nai,
"368 Đường Xa Lộ Hà Nội, Phường Hố Nai, Thành phố Biên Hòa, Tỉnh Đồng Nai., Phường Hố Nai, ",,1,,,,,,,,,,,,,2400000000,"34,78 triệu/m²",,,,Chưa bàn giao,,2 phòng,69 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường Nguyễn Văn Cừ, Huyện Nhơn Trạch, Đồng Nai",,1,Huyện Nhơn Trạch,,,5,,,Hoàn thiện cơ bản,,,,,,790000000,"15,19 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Đồng Nai,2 phòng,52 m²,1 phòng,Đất,,,
"Xa Lộ Hà Nội, TP Biên Hòa., Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,1,Thành phố Biên Hòa,6,v1,7,12,,Hoàn thiện cơ bản,,,,,,2400000000,32 triệu/m²,,Đang chờ sổ,,Chưa bàn giao,Đồng Nai,2 phòng,75 m²,2 phòng,Đất,0v10,Phường Hố Nai,
"Đường Xa Lộ Hà Nội, Phường Hố Nai, ",,1,,,,,,,Hoàn thiện cơ bản,,,,,,35000000,538.461 đ/m²,,1,,Chưa bàn giao,,2 phòng,65.41 m²,2 phòng,Đất,,Phường Hố Nai,
"Đường D9, Phường Thống Nhất, Thành phố Biên Hòa, Đồng Nai",,Chung cư,Thành phố Biên Hòa,Tây Nam,,Đông Nam,,,Nội thất cao cấp,,,,,,1900000000,"30,65 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Đồng Nai,1 phòng,62 m²,1 phòng,Đất,,Phường Thống Nhất,
