city,date,direction,district,floors,front_road,id,length,price,property_legal_document,rooms,size,type_adv,type_real_estate,ward,width
Bình Dương,03/11/2021,Đông Nam,Thành phố Dĩ An,---,5m,8633019,29m," 6,29 tỷ ",Sổ hồng/ Sổ đỏ,---, 233 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,8m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,12m,8195320,30m," 15,69 tỷ ",---,---, 600 m,Cần bán,"Kho, xưởng",Phường Tân Đông Hiệp,20m
Bình Dương,02/11/2021,_,Thành phố Thủ Dầu Một,1,5m,6953764,22m," 4,2 tỷ ",Sổ hồng/ Sổ đỏ,3, 110 m,Cần bán,Nhà trong hẻm,Phường Phú Thọ,5m
Bình Dương,03/11/2021,Bắc,Thành phố Dĩ An,---,13m,5832655,21m," 2,55 tỷ ",Sổ hồng/ Sổ đỏ,---, 90 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Thắng,"4,2m"
Bình Dương,03/11/2021,_,Thành phố Dĩ An,35,---,9305579,---, 33 triệu / m,---,2, 60 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,03/11/2021,_,Huyện Dầu Tiếng,---,8m,9195568,33m, 850 triệu ,Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở", Xã Long Tân,5m
Bình Dương,03/11/2021,_,Thị xã Tân Uyên,---,---,9304408,---, 115 tỷ ,---,---, 20.000 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,---
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,7m,7938743,7m," 2,3 tỷ ",Sổ hồng/ Sổ đỏ,---, 128 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Nhâm,"4,5m"
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,5m,9157264,29m," 3,1 tỷ ",Sổ hồng/ Sổ đỏ,---, 191 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Nhâm,"6,5m"
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,13m,5136670,15m, 2 tỷ ,Sổ hồng/ Sổ đỏ,---, 60 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Bình An,4m
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,5m,8770885,20m," 2,9 tỷ ",Sổ hồng/ Sổ đỏ,---, 101 m,Cần bán,"Đất thổ cư, đất ở", Phường Vĩnh Phú,5m
Bình Dương,03/11/2021,Đông Bắc,Thành phố Dĩ An,---,6m,9187589,17m, 30 triệu / m,Sổ hồng/ Sổ đỏ,---, 136 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình An,8m
Bình Dương,02/11/2021,_,Huyện Bàu Bàng,---,13m,9301225,20m," 1,2 tỷ ",Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Thị trấn Lai Uyên,5m
Bình Dương,02/11/2021,_,Thị xã Tân Uyên,---,13m,9222112,21m," 1,499 tỷ ",Sổ hồng/ Sổ đỏ,---, 124 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Uyên Hưng,6m
Bình Dương,02/11/2021,Bắc,Thị xã Tân Uyên,---,6m,9302372,123m," 5,6 tỷ ",Sổ hồng/ Sổ đỏ,---, 986 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Hiệp,8m
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,6m,9207217,21m, 42 triệu / m,Giấy tờ hợp lệ,---, 126 m,Cần bán,"Đất thổ cư, đất ở", Phường Lái Thiêu,6m
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,8m,9228892,21m," 4,6 tỷ ",---,---, 105 m,Cần bán,Mặt bằng, Phường Lái Thiêu,5m
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,7m,8261430,41m," 14,45 tỷ ",Sổ hồng/ Sổ đỏ,---, 578 m,Cần bán,"Đất thổ cư, đất ở",Phường Vĩnh Phú,17m
Bình Dương,02/11/2021,Tây Nam,Thành phố Thủ Dầu Một,---,14m,9128932,30m, 26 triệu / m,Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở", Phường Hòa Phú,5m
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,5m,9204308,45m, 15 triệu / m,---,---, 809 m,Cần bán,Mặt bằng,Phường Lái Thiêu,9m
Bình Dương,02/11/2021,Đông,Thị xã Tân Uyên,---,16m,9252132,80m," 6,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 801 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,10m
Bình Dương,02/11/2021,Nam,Thành phố Thuận An,---,7m,9246549,56m," 13,55 tỷ ",Sổ hồng/ Sổ đỏ,---, 542 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Chuẩn,10m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,7m,7960797,15m, 44 triệu / m,Sổ hồng/ Sổ đỏ,---, 74 m,Cần bán,"Đất thổ cư, đất ở",Phường Dĩ An,5m
Bình Dương,03/11/2021,Đông Nam,Thành phố Dĩ An,---,12m,8025147,---," 7,6 tỷ ",---,---, 376 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,---
Bình Dương,02/11/2021,Tây Nam,Thành phố Dĩ An,1,16m,9257555,19m," 5,3 tỷ ",Giấy tờ hợp lệ,6, 95 m,Cần bán,"Phòng trọ, nhà trọ",Phường An Bình,5m
Bình Dương,03/11/2021,Đông Bắc,Thành phố Dĩ An,---,12m,7924879,25m," 5,5 tỷ ",Sổ hồng/ Sổ đỏ,2, 100 m,Cần bán,Nhà mặt tiền,Phường Bình An,4m
Bình Dương,03/11/2021,Tây Nam,Thành phố Dĩ An,---,6m,8459371,27m," 5,6 tỷ ",Sổ hồng/ Sổ đỏ,---, 216 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,8m
Bình Dương,02/11/2021,_,Thị xã Bến Cát,---,8m,8902081,36m, 1 tỷ ,Sổ hồng/ Sổ đỏ,---, 166 m,Cần bán,"Đất thổ cư, đất ở",Xã An Tây,"4,5m"
Bình Dương,03/11/2021,Đông Bắc,Thành phố Dĩ An,---,6m,9132935,"17,5m"," 2,7 tỷ ",Sổ hồng/ Sổ đỏ,2, 70 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,4m
Bình Dương,03/11/2021,Đông Nam,Thành phố Dĩ An,1,6m,8508051,14m," 2,55 tỷ ",Sổ hồng/ Sổ đỏ,2, 57 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,4m
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,5m,9222538,22m," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 101 m,Cần bán,"Đất thổ cư, đất ở",Phường Vĩnh Phú,"4,6m"
Bình Dương,02/11/2021,Đông,Huyện Phú Giáo,---,16m,9197749,---, 90 tỷ ,Sổ hồng/ Sổ đỏ,---, 180.000 m,Cần bán,"Đất nông, lâm nghiệp", Đường DH509 Xã Tam Lập,160m
Bình Dương,03/11/2021,Bắc,Thành phố Dĩ An,---,8m,9063721,30m," 6,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,10m
Bình Dương,03/11/2021,Đông,Thành phố Dĩ An,---,8m,9208363,"17,5m"," 3,47 tỷ ",Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,"Đất thổ cư, đất ở",Phường Dĩ An,4m
Bình Dương,03/11/2021,Bắc,Thành phố Dĩ An,---,22m,8231959,20m," 5,3 tỷ ",Sổ hồng/ Sổ đỏ,2, 100 m,Cần bán,Nhà mặt tiền,Phường Dĩ An,5m
Bình Dương,02/11/2021,_,Thành phố Dĩ An,19,32m,6815355,---," 1,6 tỷ ",---,1, 51 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,7m,9185623,19m," 2,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 90 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Nhâm,5m
Bình Dương,03/11/2021,Tây Nam,Thành phố Dĩ An,---,12m,9087760,"18,75m"," 2,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 75 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Tân Đông Hiệp,4m
Bình Dương,03/11/2021,Tây Bắc,Thành phố Dĩ An,1,6m,7879671,15m," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 60 m,Cần bán,Nhà trong hẻm,Phường Đông Hòa,4m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,8m,9186534,13m," 2,75 tỷ ",Sổ hồng/ Sổ đỏ,---, 67 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,5m
Bình Dương,03/11/2021,Đông Bắc,Thành phố Dĩ An,---,10m,8094672,20m," 4,3 tỷ ",Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Bình An,5m
Bình Dương,03/11/2021,Đông,Thành phố Thuận An,1,6m,8116140,11m, 2 tỷ ,Sổ hồng/ Sổ đỏ,2, 44 m,Cần bán,Nhà trong hẻm,Phường Bình Chuẩn,4m
Bình Dương,03/11/2021,Tây Nam,Thành phố Dĩ An,2,10m,9229528,"18,5m"," 3,7 tỷ ",Sổ hồng/ Sổ đỏ,3, 74 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,4m
Bình Dương,03/11/2021,_,Thị xã Tân Uyên,1,10m,9113223,"14,5m"," 2,289 tỷ ",Sổ hồng/ Sổ đỏ,3, 65 m,Cần bán,Nhà mặt tiền,Phường Tân Phước Khánh,"4,5m"
Bình Dương,03/11/2021,Tây Bắc,Thành phố Dĩ An,---,5m,9186516,22m," 2,28 tỷ ",Sổ hồng/ Sổ đỏ,---, 89 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Thắng,4m
Bình Dương,03/11/2021,_,Huyện Dầu Tiếng,---,12m,8046591,18m, 1 tỷ ,Sổ hồng/ Sổ đỏ,---, 89 m,Cần bán,"Đất thổ cư, đất ở", Xã Long Tân,5m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,7m,8494704,"20,5m"," 3,55 tỷ ",Sổ hồng/ Sổ đỏ,---, 113 m,Cần bán,"Đất thổ cư, đất ở",Phường An Bình,"5,5m"
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,5m,9129161,"32,8m"," 3,85 tỷ ",Sổ hồng/ Sổ đỏ,---, 166 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,"5,05m"
Bình Dương,03/11/2021,_,Thành phố Dĩ An,2,5m,9201482,15m," 2,9 tỷ ",Sổ hồng/ Sổ đỏ,4, 75 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,5m
Bình Dương,03/11/2021,Đông,Thành phố Dĩ An,4,6m,6556520,25m," 4,5 tỷ ",Sổ hồng/ Sổ đỏ,4, 100 m,Cần bán,Nhà trong hẻm,Phường Bình An,4m
Bình Dương,02/11/2021,_,Thành phố Thuận An,---,5m,9213629,20m, 4 tỷ ,Sổ hồng/ Sổ đỏ,---, 140 m,Cần bán,"Đất thổ cư, đất ở",Phường Vĩnh Phú,7m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,35,---,8987487,"8,5m", 35 triệu / m,Giấy tờ hợp lệ,1, 50 m,Cần bán,Căn hộ chung cư,Phường Tân Đông Hiệp,6m
Bình Dương,02/11/2021,Tây,Thành phố Dĩ An,---,9m,8548715,110m, 60 tỷ ,Sổ hồng/ Sổ đỏ,---, 3.550 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Thắng,32m
Bình Dương,02/11/2021,Tây,Thành phố Dĩ An,---,32m,7689702,39m," 6,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 195 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình An,5m
Bình Dương,02/11/2021,Bắc,Thị xã Tân Uyên,1,10m,8608103,100m, 42 tỷ ,Sổ hồng/ Sổ đỏ,3, 5.400 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,40m
Bình Dương,02/11/2021,Đông,Thị xã Tân Uyên,---,30m,8172597,80m, 49 tỷ ,Sổ hồng/ Sổ đỏ,---, 3.816 m,Cần bán,"Đất thổ cư, đất ở",Phường Khánh Bình,48m
Bình Dương,02/11/2021,Nam,Thị xã Tân Uyên,2,16m,8186079,120m, 52 tỷ ,Sổ hồng/ Sổ đỏ,2, 7.200 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,60m
Bình Dương,02/11/2021,Tây Nam,Thị xã Tân Uyên,---,10m,7848533,85m, 31 tỷ ,Sổ hồng/ Sổ đỏ,---, 5.000 m,Cần bán,"Kho, xưởng",Phường Khánh Bình,50m
Bình Dương,02/11/2021,Nam,Thị xã Tân Uyên,2,15m,9081848,120m, 55 tỷ ,Sổ hồng/ Sổ đỏ,4, 7.200 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,50m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,8m,8257154,12m," 2,52 tỷ ",Sổ hồng/ Sổ đỏ,---, 62 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,"5,2m"
Bình Dương,02/11/2021,Nam,Thành phố Thủ Dầu Một,---,10m,9239594,40m," 7,2 tỷ ",Sổ hồng/ Sổ đỏ,---, 240 m,Cần bán,"Đất thổ cư, đất ở",Phường Phú Hòa,6m
Bình Dương,02/11/2021,Bắc,Thành phố Dĩ An,1,7m,8108024,"15,2m", 3 tỷ ,Sổ hồng/ Sổ đỏ,4, 69 m,Cần bán,Nhà mặt tiền,Phường Đông Hòa,"4,5m"
Bình Dương,02/11/2021,_,Thành phố Thủ Dầu Một,1,6m,6613194,22m," 3,8 tỷ ",Sổ hồng/ Sổ đỏ,3, 110 m,Cần bán,Nhà mặt tiền,Phường Phú Hòa,5m
Bình Dương,02/11/2021,Đông Bắc,Thành phố Thủ Dầu Một,---,22m,7912771,55m, 11 tỷ ,Sổ hồng/ Sổ đỏ,---, 655 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân An,12m
Bình Dương,02/11/2021,Tây Bắc,Thành phố Thủ Dầu Một,2,8m,9057160,22m, 400 triệu / m,Sổ hồng/ Sổ đỏ,6, 344 m,Cần bán,"Biệt thự, nhà liền kề",Phường Hiệp Thành,15m
Bình Dương,02/11/2021,Tây Nam,Thành phố Dĩ An,---,"4,5m",7818326,7m," 3,15 tỷ ",Sổ hồng/ Sổ đỏ,6, 120 m,Cần bán,"Phòng trọ, nhà trọ",Phường Đông Hòa,17m
Bình Dương,02/11/2021,Tây Bắc,Thị xã Tân Uyên,---,8m,7530339,34m," 7,3 tỷ ",Sổ hồng/ Sổ đỏ,---, 679 m,Cần bán,"Đất thổ cư, đất ở",Phường Uyên Hưng,20m
Bình Dương,02/11/2021,Bắc,Thành phố Dĩ An,1,32m,9208231,55m, 80 triệu / m,Sổ hồng/ Sổ đỏ,3, 825 m,Cần bán,Nhà mặt tiền,Phường Đông Hòa,"5,5m"
Bình Dương,03/11/2021,Đông Bắc,Thành phố Dĩ An,---,8m,9198250,"22,5m"," 4,4 tỷ ",Sổ hồng/ Sổ đỏ,2, 113 m,Cần bán,Nhà mặt tiền,Phường Tân Bình,5m
Bình Dương,02/11/2021,_,Thành phố Thuận An,29,---,8874589,---, 900 triệu ,Sổ hồng/ Sổ đỏ,2, 42 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,02/11/2021,Tây,Huyện Bàu Bàng,---,10m,9208448,"393,62m", 40 tỷ ,Sổ hồng/ Sổ đỏ,---, 40.000 m,Cần bán,Mặt bằng, Đường Long Nguyên 19 Xã Long Nguyên,66m
Bình Dương,02/11/2021,Đông Bắc,Thành phố Dĩ An,---,5m,9198209,22m," 3,75 tỷ ",Sổ hồng/ Sổ đỏ,---, 110 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,5m
Bình Dương,02/11/2021,Đông Nam,Thành phố Thuận An,2,8m,8661513,"14,3m", 6 tỷ ,Sổ hồng/ Sổ đỏ,4, 300 m,Cần bán,"Biệt thự, nhà liền kề",Phường An Phú,"21,9m"
Bình Dương,02/11/2021,_,Thành phố Thuận An,2,22m,9080872,12m," 2,2 tỷ ",Sổ hồng/ Sổ đỏ,2, 60 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,5m
Bình Dương,02/11/2021,_,Thành phố Thuận An,2,22m,9085114,12m," 2,5 tỷ ",---,2, 60 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,5m
Bình Dương,02/11/2021,_,Thành phố Thuận An,9,20m,8784054,10m, 900 triệu ,Sổ hồng/ Sổ đỏ,2, 60 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,6m
Bình Dương,02/11/2021,_,Thị xã Bến Cát,---,12m,6356406,14m, 710 triệu ,Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,"Đất thổ cư, đất ở",Phường Chánh Phú Hòa,5m
Bình Dương,02/11/2021,Bắc,Thành phố Dĩ An,---,8m,9254655,17m," 2,465 tỷ ",Sổ hồng/ Sổ đỏ,---, 85 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,5m
Bình Dương,02/11/2021,_,Thành phố Thủ Dầu Một,11,---,9089480,---, 1 tỷ ,Sổ hồng/ Sổ đỏ,1, 40 m,Cần bán,Căn hộ chung cư,Phường Phú Hòa,---
Bình Dương,02/11/2021,Bắc,Thị xã Tân Uyên,2,15m,9234481,160m, 150 tỷ ,Sổ hồng/ Sổ đỏ,---, 22.035 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,160m
Bình Dương,03/11/2021,Đông,Thành phố Dĩ An,---,5m,7972384,"11,6m"," 2,3 tỷ ",Sổ hồng/ Sổ đỏ,2, 65 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,"5,6m"
Bình Dương,02/11/2021,_,Thành phố Thuận An,2,22m,9036711,12m, 2 tỷ ,Sổ hồng/ Sổ đỏ,2, 60 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,5m
Bình Dương,02/11/2021,_,Thành phố Thuận An,11,---,9056836,---," 1,6 tỷ ",---,2, 47 m,Cần bán,Căn hộ chung cư,Phường Lái Thiêu,---
Bình Dương,03/11/2021,Đông Bắc,Thành phố Dĩ An,---,3m,8146439,20m," 2,35 tỷ ",Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,5m
Bình Dương,03/11/2021,Đông,Thành phố Dĩ An,2,6m,9033877,20m," 5,2 tỷ ",Sổ hồng/ Sổ đỏ,4, 100 m,Cần bán,Nhà trong hẻm,Phường Đông Hòa,5m
Bình Dương,02/11/2021,Đông Nam,Thành phố Thuận An,2,7m,8613596,14m, 6 tỷ ,Sổ hồng/ Sổ đỏ,4, 300 m,Cần bán,"Biệt thự, nhà liền kề",Phường Bình Chuẩn,22m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,8m,8151852,20m," 5,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 128 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,"6,4m"
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,12m,9070756,20m," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,5m
Bình Dương,03/11/2021,Bắc,Thành phố Dĩ An,2,6m,9070766,"31,5m"," 5,5 tỷ ",Sổ hồng/ Sổ đỏ,4, 130 m,Cần bán,Nhà mặt tiền,Phường Dĩ An,"4,12m"
Bình Dương,03/11/2021,_,Thị xã Tân Uyên,---,16m,7495069,83m, 49 tỷ ,Sổ hồng/ Sổ đỏ,---, 3.816 m,Cần bán,"Đất thổ cư, đất ở",Phường Khánh Bình,46m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,3m,8601570,10m," 1,95 tỷ ",Sổ hồng/ Sổ đỏ,---, 60 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,6m
Bình Dương,02/11/2021,_,Thị xã Tân Uyên,---,15m,9301440,"19,8m"," 1,768 tỷ ",Sổ hồng/ Sổ đỏ,---, 89 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Phú Chánh,"4,5m"
Bình Dương,02/11/2021,_,Thành phố Thuận An,2,22m,9048150,12m," 2,2 tỷ ",Sổ hồng/ Sổ đỏ,2, 60 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,5m
Bình Dương,03/11/2021,_,Thị xã Tân Uyên,---,8m,7530275,34m," 7,3 tỷ ",Sổ hồng/ Sổ đỏ,---, 697 m,Cần bán,"Đất thổ cư, đất ở",Phường Uyên Hưng,20m
Bình Dương,02/11/2021,_,Thành phố Thủ Dầu Một,1,6m,7736157,20m," 5,2 tỷ ",Sổ hồng/ Sổ đỏ,3, 120 m,Cần bán,Nhà trong hẻm,Phường Phú Lợi,"6,5m"
Bình Dương,03/11/2021,Đông Nam,Thành phố Dĩ An,---,8m,8241774,"27,7m", 3 tỷ ,Sổ hồng/ Sổ đỏ,---, 125 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Bình,"4,5m"
Bình Dương,03/11/2021,_,Thành phố Thuận An,2,13m,8971192,12m," 2,8 tỷ ",Sổ hồng/ Sổ đỏ,3, 62 m,Cần bán,"Biệt thự, nhà liền kề",Phường Bình Chuẩn,5m
Bình Dương,03/11/2021,Tây Nam,Thành phố Dĩ An,---,8m,8314773,"28,25m"," 3,65 tỷ ",Sổ hồng/ Sổ đỏ,---, 113 m,Cần bán,"Đất thổ cư, đất ở",Phường Dĩ An,4m
Bình Dương,03/11/2021,Đông Bắc,Thành phố Dĩ An,18,30m,9061288,---," 2,22 tỷ ",Giấy tờ hợp lệ,2, 67 m,Cần bán,Căn hộ chung cư,Phường An Bình,---
Bình Dương,03/11/2021,Nam,Thành phố Thuận An,6,60m,9061361,---," 1,9 tỷ ",Giấy tờ hợp lệ,2, 67 m,Cần bán,Căn hộ chung cư,Phường Lái Thiêu,---
Bình Dương,03/11/2021,Tây Bắc,Thành phố Dĩ An,---,8m,8517254,53m," 16,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 800 m,Cần bán,"Kho, xưởng",Phường Tân Bình,15m
Bình Dương,03/11/2021,Đông,Thành phố Dĩ An,2,6m,7241661,"19,23m"," 4,6 tỷ ",Sổ hồng/ Sổ đỏ,3, 100 m,Cần bán,Nhà trong hẻm,Phường Đông Hòa,"5,2m"
Bình Dương,03/11/2021,_,Thành phố Thủ Dầu Một,20,60m,9061470,---," 1,3 tỷ ",Giấy tờ hợp lệ,1, 40 m,Cần bán,Căn hộ chung cư,Phường Phú Thọ,---
Bình Dương,03/11/2021,_,Thành phố Thuận An,---,5m,8544660,35m," 7,667 tỷ ",Sổ hồng/ Sổ đỏ,---, 697 m,Cần bán,"Đất thổ cư, đất ở",Phường Hưng Định,20m
Bình Dương,03/11/2021,Đông Nam,Thành phố Thủ Dầu Một,---,10m,7367083,"17,2m"," 3,35 tỷ ",Sổ hồng/ Sổ đỏ,---, 77 m,Cần bán,"Đất thổ cư, đất ở",Phường Phú Thọ,"4,5m"
Bình Dương,03/11/2021,_,Thành phố Dĩ An,20,30m,6956030,---, 2 tỷ ,Giấy tờ hợp lệ,2, 70 m,Cần bán,Căn hộ chung cư,Phường An Bình,---
Bình Dương,03/11/2021,_,Thành phố Thủ Dầu Một,36,60m,8941343,---, 33 triệu / m,Giấy tờ hợp lệ,1, 40 m,Cần bán,Căn hộ chung cư,Phường Phú Thọ,---
Bình Dương,02/11/2021,Đông Nam,Huyện Bàu Bàng,---,15m,8743816,17m, 685 triệu ,---,---, 85 m,Cần bán,"Đất nền, liền kề, đất dự án",Thị trấn Lai Uyên,5m
Bình Dương,03/11/2021,_,Thành phố Thuận An,20,60m,9061371,---," 1,7 tỷ ",Giấy tờ hợp lệ,1, 51 m,Cần bán,Căn hộ chung cư,Phường Lái Thiêu,---
Bình Dương,03/11/2021,_,Huyện Bàu Bàng,---,32m,9190717,70m," 1,1 tỷ ",Sổ hồng/ Sổ đỏ,---, 1.200 m,Cần bán,"Đất thổ cư, đất ở",Xã Lai Hưng,17m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,12,---,8555120,---," 1,1 tỷ ",Giấy phép XD,1, 42 m,Cần bán,Căn hộ chung cư,Phường Bình Thắng,---
Bình Dương,03/11/2021,Tây,Thị xã Tân Uyên,2,7m,6238548,16m, 890 triệu ,Sổ hồng/ Sổ đỏ,3, 80 m,Cần bán,Nhà mặt tiền,Phường Uyên Hưng,5m
Bình Dương,03/11/2021,_,Huyện Bàu Bàng,---,16m,9191866,20m, 769 triệu ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Xã Trừ Văn Thố,5m
Bình Dương,03/11/2021,Tây Bắc,Thành phố Dĩ An,2,17m,9061279,---," 3,9 tỷ ",Sổ hồng/ Sổ đỏ,5, 92 m,Cần bán,"Biệt thự, nhà liền kề",Phường Đông Hòa,---
Bình Dương,03/11/2021,_,Thành phố Dĩ An,---,8m,8173966,"27,8m"," 3,52 tỷ ",Sổ hồng/ Sổ đỏ,---, 115 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,"4,2m"
Bình Dương,03/11/2021,_,Thành phố Thuận An,29,16m,8439286,"8,25m", 839 triệu ,---,2, 3.333 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,5m
Bình Dương,03/11/2021,_,Thị xã Bến Cát,---,13m,6155678,20m, 750 triệu ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,5m
Bình Dương,03/11/2021,_,Thành phố Dĩ An,10,30m,7593772,---," 2,15 tỷ ",Sổ hồng/ Sổ đỏ,2, 67 m,Cần bán,Căn hộ chung cư,Phường An Bình,---
Bình Dương,03/11/2021,_,Thành phố Thuận An,---,5m,9204649,22m, 23 triệu / m,---,---, 109 m,Cần bán,Mặt bằng,Phường Thuận Giao,5m
Bình Dương,03/11/2021,_,Thành phố Thuận An,2,20m,9061382,14m," 3,2 tỷ ",Giấy tờ hợp lệ,3, 68 m,Cần bán,"Biệt thự, nhà liền kề",Phường Bình Chuẩn,5m
Bình Dương,03/11/2021,_,Huyện Bắc Tân Uyên,---,13m,8583681,16m, 759 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Tân Lập,5m
Bình Dương,03/11/2021,_,Thị xã Bến Cát,---,12m,9296235,30m," 1,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,5m
